,Δ1,Δ2,Δ3,Δ4,Δ5,Δ6,Δ7,Δ8,Δ9,Δ10,Δ11,Δ12,Δ13,Δ14,Δ15,Δ16,Δ17,Δ18,Δ19,Δ20,Δ21,Δ22,Δ23,Δ24,Δ25,Δ26,Δ27,Δ28,Δ29,Δ30,Δ31,Δ32,Δ33,Δ34,Δ35,Δ36,Δ37,Δ38,Δ39,Δ40,Δ41,Δ42,Δ43,Δ44,Δ45,Δ46,Δ47,Δ48,Δ49,Δ50,Δ51,Δ52,Δ53,Δ54,Δ55,Δ56,Δ57,Δ58,Δ59,Δ60,Δ61,Δ62,Δ63,Δ64,Δ65,Δ66,Δ67,Δ68,Δ69
Δ43,0.014155812479060441,0.013275092411922188,0.01326798657784926,0.012543086355596493,0.0130703436984016,0.012069321340144582,0.012507348824654789,0.012513152155596367,0.0157293739500605,0.013487724647519295,0.01328072638710515,0.01422454254815526,0.012132691371664051,0.013289438623459791,0.01446331019856855,0.013615783421112913,0.014194051768716761,0.014340716406301175,0.014183582818450773,0.012670374385814406,0.015106164224830099,0.013399568087232572,0.014066912719106747,0.013403304278978867,0.013818665935199911,0.013046674262458778,0.012041971922042862,0.014086258609389203,0.01420391898884231,0.014493957698809337,0.01267213511622727,0.01282379321091651,0.014032103850735556,0.012860854989480962,0.014002921508578417,0.01325288065161427,0.01411223795337783,0.014018897904774336,0.015300820566907883,0.014057147424042871,0.017353337498416273,0.01883767196566336,0.03927329653319533,0.019654215928497892,0.014941043195497881,0.018793597273251778,0.014064350166233888,0.015417315433056205,0.014707128508496254,0.013620158838387162,0.013560219704448411,0.01704884105038663,0.014162426372297922,0.013760214805784172,0.013149127383100244,0.013920627355357132,0.013246615314423423,0.01434687621273819,0.014801298754635324,0.012761839490384223,0.01622249276967334,0.01737725533418668,0.014504904478092016,0.015004320976786839,0.013823092212855038,0.013192464125846076,0.012346420681478915,0.013582955987253037,0.012710241375875337
Δ44,0.012986374276140484,0.01272061357314744,0.013062922570254187,0.01289840053918374,0.01267774693269104,0.013726648578620486,0.01292686024248266,0.012882735919268242,0.014022138201962428,0.013643100321841106,0.012449251183784142,0.01565212784309786,0.013352234495744374,0.013394595964607193,0.01287064543483325,0.01339258297132913,0.016644759700600215,0.013528060708745963,0.01539579449746461,0.013671119825538966,0.015995800498608236,0.013196469954477107,0.013924198368896272,0.013025538095083172,0.013607183670435773,0.013033592800055418,0.013802336594487798,0.01340632577689128,0.013593586268755651,0.01580748190747061,0.01442745891404799,0.014235636504374325,0.013077975297716643,0.013839600787172139,0.014252372364306681,0.014683540594983528,0.014344325134646462,0.014315727849890625,0.013935755132799515,0.01568817537248763,0.01566957738844081,0.016541081291918606,0.017983652914763212,0.03992398708246986,0.018901669068565285,0.0148673667238847,0.015200449930101242,0.019109627197137845,0.01442533697613563,0.01459662124992122,0.013371588302633164,0.014560494477754095,0.013060882496446345,0.013537169380523458,0.013221763583727302,0.012907269605262634,0.014638985742181568,0.014294637957596747,0.0161189149563442,0.013099787724031666,0.013430952993146398,0.013332513928138277,0.012745879794265062,0.013474654322710267,0.012594476317715042,0.015163403613706057,0.013083804066742071,0.014006136820749247,0.012045518424063635
Δ45,0.012382212342842753,0.012685346648906918,0.013635797405324702,0.013210018895204836,0.012298133906803203,0.014209451288030644,0.012298044750298498,0.012806756226514626,0.013805551170530183,0.012992768551757553,0.012531538354969837,0.014473921698152117,0.012609210513547684,0.014481144698147966,0.013089488151532892,0.013712406086760708,0.014402611372195711,0.01242641897285105,0.013607740324755506,0.013922249672864002,0.01477477361135944,0.013754811861893694,0.012857069938388858,0.013224710441313792,0.016649316963703812,0.012886860215646886,0.014091151469323843,0.012526010028435376,0.013738153451084553,0.013791082443753188,0.014554105788266361,0.013419003866680644,0.014419800676614426,0.015006602934863788,0.013109327258746134,0.01538083331346206,0.013740956610642372,0.014626455700582358,0.014972923808060947,0.015414776233179195,0.013903222819759437,0.014233037368279364,0.01537309727650354,0.01711083275122072,0.040408972792188094,0.0172966230438898,0.015845053274815838,0.016268944215367256,0.016354605019490622,0.016258600659279338,0.014186332399928978,0.01616250604693745,0.013518143212697259,0.014852599142522148,0.013973639527029449,0.01429528053915522,0.015399062233856689,0.013779857495229217,0.014429118649535706,0.013476068380532344,0.012956574139873028,0.01342245804557726,0.0133462688366233,0.014176507567470808,0.013042081420596974,0.013812393499377604,0.013816800761506551,0.016851473333594873,0.012930307899167992
Δ46,0.015852825414165127,0.013888295058279139,0.014256092093195762,0.012632817919025669,0.013827867396847392,0.012025892643662868,0.013755159912352972,0.01239461821547327,0.013134455615455632,0.014147439478704286,0.013810519993265796,0.012787686520006907,0.01260338095405457,0.014012061936640936,0.013292765467882913,0.013116707852874675,0.012940598284319612,0.016308455643990166,0.013783548077677123,0.014808346084199743,0.014234609315483267,0.016745317172245828,0.016383910069134606,0.014880838255275556,0.013029581525854525,0.013726686661873232,0.013228122430946464,0.014935694327198787,0.014140809293023462,0.014325195117122323,0.012574512452501988,0.014212785102365996,0.014573120925245094,0.014930329858695135,0.013983756091019438,0.013950991972037068,0.014466962066642336,0.01268922746724132,0.016632824032725025,0.014549415674014582,0.01737653010319306,0.017268572291552015,0.01821879889491862,0.01417775052687259,0.014392756562223894,0.03807213068767585,0.016882358926345736,0.014987924001054502,0.014073909721150073,0.01356088354464104,0.015504972141037849,0.014622923983722063,0.015225370798195744,0.013336669661892502,0.013846306510720762,0.013277967055696742,0.013433455304651358,0.015048936787904376,0.0133558855669863,0.012372760369353631,0.012214058390157718,0.01385720122761168,0.013944699706586577,0.013968235172440018,0.013890595925070179,0.011974601697857457,0.01401162335746046,0.013018857809346099,0.012509038900960492
Δ47,0.012589448542577274,0.01224599361732413,0.014013197603352734,0.013057055404455988,0.012558693804195407,0.013250168407338276,0.012698847848969626,0.013458617056489075,0.013176311347722442,0.013760331681382968,0.012317050479720782,0.01356976635627506,0.01248897638422823,0.01567281419912315,0.013330316746807194,0.014836031507204743,0.013177835823284354,0.012988041471775996,0.015375376099438308,0.013877579415962389,0.014397493380788372,0.014159714817502075,0.013414168303165995,0.014275482596180672,0.013211546414806239,0.013104186122738424,0.013875669583882594,0.012780015148367947,0.014233804935905313,0.01728918227599923,0.0140573480049086,0.013554114457116523,0.01487488791251142,0.01450826307207364,0.014557803401765374,0.015015952307533185,0.016767568483270167,0.013772465687975008,0.017157415132032124,0.015168372442862649,0.01440762468970608,0.013510343415331985,0.013934135689081237,0.014814270083511334,0.015257156970740576,0.015308272361446591,0.0389096855797075,0.01854914484116378,0.01546419204424297,0.014796665660347303,0.014487486941450162,0.014380753086705113,0.015321217817897461,0.017710938007813586,0.015178139186137128,0.01322943264087691,0.01510044418676974,0.013246188775160287,0.013595211338045017,0.012415441542839106,0.01288553111475027,0.012260467330199495,0.015012627191429083,0.014339697237037902,0.013704804794359988,0.012003970462004078,0.015518245847999693,0.013812935391193517,0.012227067493038384
Δ48,0.013728438612399975,0.012357949239303079,0.01267380303603347,0.012114573851035215,0.013692142864153508,0.01310213629556746,0.01246809024636524,0.012316209544200192,0.014469621206505244,0.012837972579245597,0.012758956865192498,0.015380072925879906,0.012703574051239624,0.014244811805708817,0.01261627447412541,0.013546943241370235,0.016639530300061788,0.013271985393263276,0.014934666187118759,0.013101827089968637,0.01594554190332456,0.013052599941837507,0.014242537373449963,0.013087284354621236,0.01445294260503322,0.0126850352051628,0.01367747343530018,0.01354448744564908,0.014189294948465823,0.014219622216195263,0.013200786716674504,0.014401552327302712,0.01320342474803898,0.013462847553818904,0.01547144051141664,0.01399797004747625,0.01383293226331166,0.01401495755445684,0.013743439053436576,0.013907996840150389,0.015301202597311178,0.014741591399864652,0.015514051861420268,0.018916123721257172,0.015910923840150415,0.015557798320065814,0.01686397549699284,0.03951971806184605,0.018537456888491233,0.01578598488056073,0.01397508297182501,0.014747248197318893,0.013149950991374781,0.014090704749653125,0.013843067873965493,0.013153699338453747,0.013684764829674671,0.017197549241987388,0.015630936020487405,0.012616769514535242,0.01333147384727736,0.012950551162379174,0.013665045878639882,0.013409696992570087,0.013564070665747233,0.014911200611069231,0.013577300810378933,0.01458622450346169,0.013972087877379044
Δ49,0.012680910553281063,0.012970712038966116,0.01362738445472141,0.013200017351505014,0.012318088775539266,0.013698492817560078,0.013130476951438607,0.014570210054332846,0.014632837070130958,0.013494313323522111,0.012552411299549978,0.013239814005974538,0.012895867511284523,0.013699631700363127,0.013025540674590658,0.01316307484631106,0.01407332775509098,0.012538658117342739,0.01402965973587161,0.013731123347877006,0.013782711929324424,0.013810653834297524,0.01309494680278307,0.013220678196268376,0.013215235188827602,0.013246159010899814,0.013601433750557418,0.01222430029307075,0.013715213446076442,0.014366653683639513,0.014626051120737222,0.013396834371904818,0.01356070293323235,0.014408358600025178,0.012791804324121117,0.014676419480790643,0.014388062958088931,0.01315661835375827,0.015613059120164363,0.015333634205954363,0.013938887022267423,0.013299560674937488,0.015530143897015892,0.014984318993873907,0.016784453240336124,0.015330366147100696,0.016482172773354203,0.01737920954901318,0.04147104216287702,0.018353840684443543,0.016045892565961256,0.017742812284034522,0.015029728375932245,0.015892631669684743,0.014865618228108377,0.013425682698302055,0.014948313167379813,0.013714078471340303,0.014081613745482764,0.013739690356564091,0.01349943373428323,0.012753394277955205,0.01405012275461728,0.016404496687837427,0.013107858750516515,0.01295724255951154,0.013885852072660822,0.014322683769467775,0.012476774695364765
Δ50,0.01329221243046498,0.013281901056519638,0.013016595222684274,0.012713520206598713,0.013543737803896276,0.01317177030158484,0.012844400107693504,0.01293522501826039,0.013416919450913953,0.013164086942099121,0.013138441770283995,0.013739520073266674,0.014113862637441443,0.013481760879151093,0.012364424737679507,0.01361266440069144,0.014702471688055064,0.01310585099473693,0.014422930752233772,0.01332221861930487,0.014269166971437243,0.013085427793931119,0.014161368212672961,0.012696400290630887,0.01586539433779385,0.012969674466240455,0.0134601587688604,0.013162823092010934,0.013842103769014203,0.013892588994846355,0.014084256361388535,0.01354169860192617,0.013535620368110516,0.013296340019807548,0.014244451888419742,0.013099104734717757,0.013688534283857818,0.014245759637913493,0.01380872220898212,0.014002171489801896,0.013863756062035649,0.014063714469394029,0.014515189257659175,0.01530228618636015,0.016840044725785062,0.014907976210305564,0.01591637000521085,0.016718439274566503,0.016430661049301267,0.041854088393216124,0.0206720751882385,0.018684797410578158,0.014764593443517247,0.014042103945418142,0.013807748084361578,0.013822046063370159,0.013455909644295916,0.013569004316942433,0.014430871729752711,0.013695805549921438,0.014035222995355126,0.013955829497549636,0.013830640568502877,0.013786949397008018,0.013298005803285436,0.015584106599369959,0.01320574063397799,0.015712535564452478,0.012897206544343318
Δ51,0.013681182924936964,0.013861485248500695,0.015706365286017435,0.013158305671644013,0.015463570670272828,0.013654916960620878,0.015902862919953006,0.015540425976404515,0.01306456692679976,0.013447043857939316,0.014959557611372113,0.0130591867500522,0.013870703902748782,0.01305982952636502,0.01366912713419123,0.014143839814156818,0.012650883186525646,0.014246473463401967,0.01351838767858009,0.013315798120222959,0.01333203333684852,0.014035444197591002,0.013033802632587275,0.015647450800137717,0.012646538975762253,0.015388454409961541,0.01596449768173814,0.014241687481400481,0.012965555842642477,0.014027754424001164,0.012703610116799859,0.01438410802614499,0.013545188218343463,0.013220280396435365,0.013776135974858817,0.013125615912835205,0.013087556809372776,0.012955290836620604,0.01531826642417936,0.013317789733028672,0.014087531898858733,0.01699541085751346,0.014154287434582089,0.01372991130098765,0.01439166238218649,0.0166948472189737,0.01526349460305992,0.014496367780101112,0.015861255907744197,0.018197501159399616,0.04099384373927698,0.02027578294956909,0.01557741501607184,0.014110796924699798,0.013487014160278006,0.013121392661953564,0.013453503935051429,0.014330255517039661,0.01284723219307718,0.012735301871523,0.013715618298521689,0.012531521030928725,0.014125853138665243,0.01324811337508733,0.013203365342642721,0.012635188838782348,0.012798158738352541,0.01338338050149381,0.012862415361582268
Δ52,0.013331167218925776,0.01393658062094485,0.01344345020372519,0.012145830493557247,0.01344583784742754,0.012408785760795519,0.013176400702209805,0.01235838428956041,0.015516173150771443,0.012867763200344976,0.014213203665941913,0.014220422667500125,0.013223176895367117,0.01271451760515055,0.012489004512093883,0.012324429473080286,0.014591893171128967,0.013931571268351775,0.01362394594924818,0.012703644287852306,0.014866454841602874,0.013377229272348528,0.0140923218861502,0.013754521044293568,0.013236603143946379,0.012853636174532427,0.012300864394270156,0.0136310338876443,0.013765173539190283,0.014302869737352213,0.01327825219011205,0.013669006125972752,0.013087242230652147,0.01264554732776767,0.01426959358493846,0.013535908684124543,0.013565047397976874,0.013683967327620915,0.015006878179248402,0.013081981972529789,0.014449600974506613,0.013620648829149628,0.017634722110554175,0.014815398344715413,0.016248078366270693,0.015602642408071701,0.015013952018779442,0.015158920218531293,0.01737995404998945,0.018135169605136503,0.01806117508461671,0.040622917926294126,0.0191089792449663,0.014421693008922959,0.014159472205430831,0.013942314290231086,0.013999557775498892,0.01418671502755331,0.014640348637396118,0.013189855201909155,0.016183938031212243,0.01382331336678859,0.014491449335318275,0.01486487330213176,0.012984279315338559,0.014447882373152433,0.013215551067822944,0.01382876334101498,0.01309751861244336
Δ53,0.012727197257577748,0.012310385614055949,0.01616580904116019,0.01328443682890046,0.012593501557259535,0.01255213453956003,0.012748370487085735,0.012108539010145778,0.013543918918714905,0.015213818775089514,0.012564626119748196,0.013528782395161677,0.012016563273617465,0.01638411998020292,0.01368484122266434,0.01370788437611203,0.011786741016826825,0.013986252205675585,0.01292939328856445,0.013377335564097549,0.01605246010827342,0.01709507524971074,0.013364299815695457,0.015854743091859573,0.013994138337100701,0.014104924130531665,0.013419734173895538,0.013434228216797245,0.014502177812345519,0.017135136029204752,0.012715524923476981,0.012412900212331249,0.016296662673397046,0.01386828929341005,0.012322330451657194,0.015764110121915125,0.016823306739306442,0.01233256177818769,0.01733005231130816,0.01572657261123517,0.015487625841700905,0.01294089692560867,0.013461761112602442,0.012212376560944536,0.01248822755170685,0.014928709488761361,0.014699316349715759,0.012421437765077818,0.01352906407811183,0.01316876891421253,0.01418529331805073,0.015693623413634714,0.037330307825529124,0.017822310682909008,0.01591451543858007,0.014626981474337612,0.01654971074956874,0.013561828482808095,0.01648710671351691,0.012014867974368397,0.012567909556040298,0.012529254810869837,0.014038649358267118,0.017381241173822427,0.0161052070941297,0.012539894852010585,0.016249394691340853,0.013891098669645482,0.013408739578267019
Δ54,0.012657937717120262,0.012475138933889454,0.014061767975446117,0.013076079364816104,0.012504763390630462,0.013164421886144324,0.012637782396493791,0.012971596403821424,0.01361887875829113,0.01310341378496982,0.01254189753289368,0.013493776700335577,0.012452341369211655,0.01530571604995394,0.012920274281549439,0.014924322426497803,0.01347765914890885,0.013072804426006007,0.015465029233644473,0.013892913855301078,0.013346943396167956,0.014260351368046672,0.012696594569087512,0.013924273069321738,0.013825865549825667,0.013055819066742677,0.013563471127867457,0.012660041427185749,0.013777429215628596,0.01625589307909341,0.01328666564863995,0.01374847659982427,0.01426072392242448,0.014954184585318896,0.012634791704321862,0.014781348944521242,0.016216931352117867,0.01278760825830509,0.016469082903063682,0.01450139992733568,0.013712107898824795,0.012615536337081396,0.01379164888808015,0.013346957941677827,0.014468149400655366,0.013788865868781352,0.017917283973473672,0.014034831817487612,0.01508478776779602,0.01320634479439561,0.013549436558228864,0.013974409536692226,0.01682461829550385,0.03936301315845759,0.018851809770392636,0.016843118442305217,0.016995467174832458,0.015730995471676727,0.014182581510501379,0.012845204018913306,0.01321758892212519,0.012526911572393206,0.01728873017082461,0.015685500184290577,0.014603752351875393,0.012965140296350302,0.015897265016138244,0.01479191648131921,0.013069615028159455
Δ55,0.012570621805340286,0.012664169629879237,0.013866041021425577,0.01285538234822243,0.012847868451553227,0.013370222900636894,0.012572669075605487,0.012809372806071008,0.013848721915257666,0.013246047311399767,0.012457871570529125,0.013626375982081003,0.012294578202312126,0.014230672785066375,0.013282136466630266,0.012962883857617184,0.01260013022480815,0.013040138265805518,0.014917841419575592,0.012976429510929735,0.014098324948950657,0.014206882387478427,0.012920091032092474,0.013673629965072584,0.015027049548809084,0.013517449272596184,0.013140483681990108,0.012955391835809729,0.013390761201487637,0.01677710216403918,0.013635629568824293,0.012923249799600058,0.015819988282420372,0.01489455377075415,0.012751905694587942,0.015244696924329412,0.016566000671573534,0.014869496798514393,0.016915584618956647,0.014447964851726081,0.013709372078585545,0.012931443046741426,0.013394113893030139,0.013248597083991133,0.01383394792802597,0.014549268887881068,0.015605411363063997,0.014013058087577216,0.014340108509391313,0.013197734256864258,0.013161687762981083,0.013944095919007736,0.0170547854498335,0.01715902674708253,0.040005012606117024,0.016862396594676452,0.016736837571020843,0.015117219178621431,0.014835233604090843,0.013500949624133545,0.013996622699153884,0.013276803054472064,0.016746466726147647,0.015111741682517674,0.016341673848843954,0.01351944591409495,0.014444790450938572,0.014415574365869153,0.014130168494885373
Δ56,0.01403532958704815,0.013174297300138776,0.014183831994212068,0.013265483596949366,0.013025770646803842,0.012885718887043693,0.012350505554155343,0.013257894301567465,0.01444266575874725,0.014549608223171641,0.013255275521789199,0.013478904666196974,0.012127358343094315,0.013414373361531111,0.013486466554647565,0.013577237323862566,0.013233760475581868,0.013164730799397038,0.013488399272762089,0.013413305346521267,0.01495254297198403,0.014653663923518887,0.014800902033632598,0.015073626917461252,0.01424430609234294,0.013653025150153358,0.013436545031768079,0.013131265061108491,0.012109494714679557,0.014562195020028274,0.014384780850103588,0.012875716823675191,0.01379594352115073,0.013183535742977735,0.016161319305750568,0.013111178685390081,0.015178333006456957,0.014098871887378779,0.015613712044493341,0.013415905356608401,0.013685449920078923,0.013690321636406872,0.014575096858914215,0.013293840801109071,0.014546712994796901,0.014340833797540644,0.013980847430362226,0.013686237480096262,0.013311942345289188,0.013579520879295938,0.013161678835008487,0.014112818344594989,0.016111765734448013,0.017594793156541808,0.015276262380760864,0.04111970576670153,0.018306719598650757,0.016040056984554175,0.01582041467148941,0.014536232293546666,0.012979392337943799,0.013819916986564968,0.015633537403984647,0.0158569808757071,0.014294888457316152,0.012823019170837434,0.014204141419500448,0.014074483385430376,0.015294606396643606
Δ57,0.012513217856100128,0.012168215287663639,0.013668936427360346,0.01341098428434776,0.01238823293584465,0.015049059658956577,0.012197283486913431,0.013152763886129772,0.013238240210618202,0.013370803686075038,0.011838015463384307,0.01276807979448978,0.012392861012356576,0.016742893257569644,0.012825966725571071,0.013901966663825038,0.012380905300992263,0.012707353192435595,0.01518667441431248,0.015161521272205276,0.013593553743389344,0.014204992875588556,0.012131338822854757,0.0132740556964475,0.012432667247341373,0.01276368354319612,0.014041857137242214,0.012898458626090306,0.014915485247439754,0.014205786737207354,0.013103613305193279,0.013681451209279404,0.015378299226948722,0.014653060561784819,0.011815715264543681,0.016133645626224657,0.01490270251491872,0.012237604764233419,0.01475793784704597,0.020279475965872585,0.014942862341663244,0.013157510337798356,0.013128508441292803,0.014272002115899914,0.01483283902324777,0.01373372579620179,0.015105664026941901,0.013478182137985097,0.014029915601554116,0.012513620933025962,0.01277393167211204,0.013413775140583782,0.017255861907640172,0.0168055446355298,0.01628421432783953,0.015382637703891991,0.038923135670139476,0.019743555588209,0.016008859762889707,0.01411940187139465,0.012962393644747995,0.012960014131068717,0.014212196492884513,0.016398461261239502,0.016160398476955877,0.013573072711072541,0.016894088902886514,0.015007847298281295,0.013456417265028043
Δ58,0.013836049549353274,0.01292422771433113,0.013534830022387994,0.013131977034678704,0.014947533381731283,0.013323072770505397,0.013944682585173842,0.013483942915303011,0.013111434222254189,0.013637406782065622,0.013375326754272615,0.01252477264164577,0.012980326449343636,0.013549777911553847,0.013223374585122316,0.014094747001255627,0.013148227698372714,0.013994820011558025,0.014099419109592221,0.013867298997135612,0.012523754454486289,0.01446353131688059,0.012706446280847938,0.013957969450716423,0.013590078116847816,0.013735439148694862,0.014338047598962286,0.0157019891381982,0.013965494316429072,0.013389127679374205,0.012619689883552103,0.016273335280711062,0.0133097533612628,0.013919359549757782,0.012965886061040868,0.013788772370203128,0.013203172208972934,0.012824846160998668,0.014045735797221303,0.014566921785689156,0.013752294369962222,0.015234873812059579,0.014499678874640426,0.014211425527551563,0.0135352195657474,0.015689063651762664,0.013512372472888015,0.017272337424781552,0.013125627362518346,0.012867923875642708,0.013875022064795801,0.01386146456962815,0.014419661515998227,0.015862303685040737,0.014998778368440465,0.015482970917171088,0.018148766027495784,0.03969158021829605,0.018726440419483653,0.016877785055991038,0.013618708677881498,0.01338867824928372,0.015786387181267417,0.014753651737968904,0.014656307931462258,0.013599098681451195,0.014139465116727012,0.013961945252339807,0.013827569293238364
Δ59,0.013153208811232256,0.012411953121075549,0.01575012871584458,0.01331394170663914,0.011834298537708178,0.011781200860426623,0.01218908394778235,0.011959606172001229,0.014398117195170227,0.01592425512095447,0.011663998304772438,0.01620224619546334,0.011616741590497866,0.013795258854701247,0.01392248841919733,0.01406003627477461,0.014728175598114278,0.013683539800996864,0.012464413431132953,0.013619723581028762,0.018795204287317825,0.01553985957311497,0.01336286981899295,0.015524906062326092,0.015391855990517232,0.013035739202341242,0.013279401848965517,0.012941372828998937,0.012287523916904998,0.016290622978460276,0.012689696529484516,0.01231725368186376,0.014528992936415672,0.01262339215904628,0.012412494014455868,0.013309825195365745,0.016332436906014797,0.01356258135570543,0.01636433161142561,0.013134548337496646,0.013669296973072108,0.012967698718791224,0.014378161774167186,0.015402910621143132,0.013622690559217441,0.01338339834629679,0.013329969002264611,0.015089402583776074,0.01295413372913356,0.013153931534250356,0.011956163071951657,0.013749319414780532,0.016849374205696543,0.013745731316132813,0.014147538209372213,0.014678063495330653,0.015691103172504828,0.01609186019043661,0.038150558293560656,0.01507434173782615,0.015320504415409296,0.014910181482179536,0.01401403558128746,0.017999334796783742,0.015829846594150317,0.016176658002488797,0.01520863577485872,0.015588352387545315,0.014669478540862885
Δ60,0.013083419753932698,0.013146717196236021,0.012790350884172538,0.013406352102117526,0.01301454908507534,0.013554474262683467,0.013675879420104304,0.013039395029734717,0.01319351633639219,0.012634825587778255,0.013939835762007243,0.013245171941773427,0.013732048426799301,0.013001441004751016,0.01280486661686119,0.013401010887310895,0.013045465376883246,0.013333769482188056,0.01383868352651861,0.01331439321277563,0.013668207084780786,0.013338635520984033,0.013873036618908487,0.012959039664542314,0.013036281367502081,0.01348219605171464,0.0131056698234587,0.013778027874467018,0.014541961010449883,0.013602462723145354,0.014303755069155261,0.013424543024213335,0.013303128248140115,0.0135341021237193,0.014196743817480977,0.014091729627103259,0.013132088339918888,0.0135848680504726,0.013566675925998221,0.014716219651371478,0.01364685127079909,0.013406467501218334,0.014294278642407583,0.01443366675650541,0.014670054175715822,0.014295710393995562,0.014036239513392428,0.014043671237808192,0.014573985008697925,0.014394481189778024,0.01366585866150922,0.014282861828099023,0.014158060184004282,0.014354861064061517,0.014845547795380486,0.015550636812306475,0.01595713068316439,0.018705244291352927,0.015181899748799847,0.043989226182822964,0.01903675348685062,0.016062078014050383,0.01654218052006717,0.016482470531950726,0.013586056848200393,0.01548571547388245,0.014397017704410828,0.014065077210535895,0.013420379754609574
Δ61,0.013271348223540619,0.013135676578151727,0.012582394159538053,0.012264159735933686,0.012891698921517224,0.012275773769453666,0.013014233331581793,0.01306550143664705,0.016023346090518035,0.01300764249970593,0.013582871279103325,0.013884629631772477,0.012646412211308682,0.01313670077747405,0.01305929079421863,0.012543842882094359,0.013882900441272442,0.012998043141663388,0.013757604066326016,0.013139479658926728,0.014288994953263757,0.01307796617479105,0.012940440308386045,0.012851613882443835,0.013484206498476318,0.01283007209456392,0.012364624180094631,0.012827591211654542,0.015241161942971645,0.013577753242152754,0.012862651270513822,0.01372445126084288,0.01417660398185478,0.013071481115304928,0.013465170514620402,0.01327657657837569,0.013533983355591316,0.013748607517215211,0.014132497741932181,0.012891149193313708,0.013989704886489152,0.013390427138260216,0.017377100225658304,0.014152396784346568,0.01348867986040315,0.013496149573030877,0.013931621795020301,0.014191274508363647,0.013693916505410096,0.01410712464127756,0.01407517562279741,0.016759851448787222,0.014163107418225594,0.014126057799091695,0.014718580163270571,0.013278879670192307,0.014009881422963496,0.014434262987794795,0.01689387358243833,0.016102117795112288,0.04206850449797279,0.02240218608095315,0.01854552884733534,0.017912795609684982,0.016672198092446525,0.015886350827568486,0.015011103079758299,0.014710117099616176,0.013879885386619448
Δ62,0.013974466096170503,0.013796506443064446,0.013673521160194518,0.013120391685711644,0.013137397056730941,0.012237387221815861,0.01341139432686298,0.01274660858647428,0.013088955922586989,0.013441463620594183,0.013246532837027626,0.013288438358684429,0.01232811447638029,0.01280221367998357,0.01414565961369899,0.012728004780307726,0.014089979181284254,0.014455247597683851,0.013494689951074546,0.012746873911725003,0.014132455488806149,0.013407608516295801,0.015016703602961179,0.0135710748812247,0.013706844247965116,0.013582837200542016,0.012841317721480118,0.013965944124247558,0.014557758292686598,0.013445292095817215,0.013425518022776936,0.013373130009144323,0.013485496346466765,0.013087490178720823,0.013893858540204576,0.012624063352115574,0.013464320812929899,0.015574477639617453,0.014325451511213469,0.0129649310931968,0.01431076896406688,0.01369383531980428,0.018203158633863153,0.013738555347972527,0.013665237136658953,0.014973773831046389,0.012963200286307174,0.013481472879197444,0.012651550842280198,0.013717680889729989,0.012576160578444125,0.0139992241075451,0.01380786710895745,0.013092380072317934,0.013653438219182289,0.013826694396435716,0.013698107908781084,0.013877212652024531,0.01607847889274257,0.01502167413721756,0.019850679690577598,0.041139871235134975,0.0210498345325663,0.017693477619045352,0.01751620835666594,0.015481795751039086,0.015834240944975615,0.015298666710797102,0.014704332768153042
Δ63,0.013638307365739925,0.013817239080830757,0.013087886607280958,0.012199307951760646,0.01364422541006171,0.013076493825530446,0.013863383100080257,0.012475500914735729,0.013243616027319384,0.01259596294947061,0.013391860886338524,0.013037230601995974,0.012968703021579058,0.013527155772065508,0.012951866655007067,0.013428076705600835,0.013043009005760888,0.013678431329928688,0.015289772462561177,0.013062282688216255,0.013600282570945142,0.013092590925696384,0.012758513694839473,0.01298554678145938,0.013225066819910094,0.012263734448636692,0.013025269624148014,0.014068293636943256,0.01415842369715127,0.016288714848115286,0.012242765603746937,0.013245532281794677,0.016669968008964368,0.013079813564171932,0.01348315098120248,0.01440749108731812,0.015431584074499214,0.012676034953393964,0.016354308063409345,0.014085763051107168,0.015454776094546886,0.013425108975884927,0.014606816541617607,0.012626237967425402,0.013062313906465669,0.014485718524563467,0.015259385218847496,0.013675251268411607,0.013399025932636963,0.01306900325433455,0.013628062093953048,0.014108432533500418,0.014873110823802412,0.017370519981315242,0.016555672913925453,0.015036450085001757,0.014440806262120808,0.015729771684420187,0.01452781752566065,0.014872517608624276,0.01743492996062843,0.01825849858115479,0.039549232351814165,0.020092660561114004,0.01547370931883874,0.014284737238579665,0.015266504188284336,0.01347659207218136,0.012793175451028226
