puzzle,idx,frac_target,anchor,d,d_bits,band_frac,offset_from_anchor,is_true_d,k_bits,rx_match,ry_match,lined_up,formula_roundtrip
150,43,0.58,1066760070528736058825606455843576365214334976,1066760070528736058825606455843576365216180468,150,0.494849,1845492,False,256,False,False,False,True
150,44,0.58,1066760070528736058825606455843576365214334976,1066760070528736058825606455843576365212489484,150,0.494849,-1845492,False,252,False,False,False,True
150,45,0.58,1066760070528736058825606455843576365214334976,1066760070528736058825606455843576365216264354,150,0.494849,1929378,False,256,False,False,False,True
150,46,0.58,1066760070528736058825606455843576365214334976,1066760070528736058825606455843576365212405598,150,0.494849,-1929378,False,256,False,False,False,True
150,47,0.58,1066760070528736058825606455843576365214334976,1066760070528736058825606455843576365216348240,150,0.494849,2013264,False,256,False,False,False,True
150,48,0.58,1066760070528736058825606455843576365214334976,1066760070528736058825606455843576365212321712,150,0.494849,-2013264,False,256,False,False,False,True
150,49,0.58,1066760070528736058825606455843576365214334976,1066760070528736058825606455843576365216432126,150,0.494849,2097150,False,252,False,False,False,True
150,50,0.58,1066760070528736058825606455843576365214334976,1066760070528736058825606455843576365212237826,150,0.494849,-2097150,False,256,False,False,False,True
150,51,0.58,1066760070528736058825606455843576365214334976,1066760070528736058825606455843576365216516012,150,0.494849,2181036,False,254,False,False,False,True
150,52,0.58,1066760070528736058825606455843576365214334976,1066760070528736058825606455843576365212153940,150,0.494849,-2181036,False,255,False,False,False,True
150,53,0.58,1066760070528736058825606455843576365214334976,1066760070528736058825606455843576365216599898,150,0.494849,2264922,False,255,False,False,False,True
150,54,0.58,1066760070528736058825606455843576365214334976,1066760070528736058825606455843576365212070054,150,0.494849,-2264922,False,254,False,False,False,True
150,55,0.58,1066760070528736058825606455843576365214334976,1066760070528736058825606455843576365216683784,150,0.494849,2348808,False,256,False,False,False,True
150,56,0.58,1066760070528736058825606455843576365214334976,1066760070528736058825606455843576365211986168,150,0.494849,-2348808,False,251,False,False,False,True
150,57,0.58,1066760070528736058825606455843576365214334976,1066760070528736058825606455843576365216767670,150,0.494849,2432694,False,256,False,False,False,True
150,58,0.58,1066760070528736058825606455843576365214334976,1066760070528736058825606455843576365211902282,150,0.494849,-2432694,False,256,False,False,False,True
150,59,0.58,1066760070528736058825606455843576365214334976,1066760070528736058825606455843576365216851556,150,0.494849,2516580,False,256,False,False,False,True
150,60,0.58,1066760070528736058825606455843576365214334976,1066760070528736058825606455843576365211818396,150,0.494849,-2516580,False,256,False,False,False,True
150,61,0.58,1066760070528736058825606455843576365214334976,1066760070528736058825606455843576365216935442,150,0.494849,2600466,False,252,False,False,False,True
150,62,0.58,1066760070528736058825606455843576365214334976,1066760070528736058825606455843576365211734510,150,0.494849,-2600466,False,256,False,False,False,True
150,63,0.58,1066760070528736058825606455843576365214334976,1066760070528736058825606455843576365217019328,150,0.494849,2684352,False,254,False,False,False,True
150,64,0.58,1066760070528736058825606455843576365214334976,1066760070528736058825606455843576365211650624,150,0.494849,-2684352,False,255,False,False,False,True
150,65,0.58,1066760070528736058825606455843576365214334976,1066760070528736058825606455843576365217103214,150,0.494849,2768238,False,255,False,False,False,True
150,66,0.58,1066760070528736058825606455843576365214334976,1066760070528736058825606455843576365211566738,150,0.494849,-2768238,False,254,False,False,False,True
150,67,0.58,1066760070528736058825606455843576365214334976,1066760070528736058825606455843576365217187100,150,0.494849,2852124,False,256,False,False,False,True
150,68,0.58,1066760070528736058825606455843576365214334976,1066760070528736058825606455843576365211482852,150,0.494849,-2852124,False,256,False,False,False,True
150,69,0.58,1066760070528736058825606455843576365214334976,1066760070528736058825606455843576365217270986,150,0.494849,2936010,False,256,False,False,False,True
150,70,0.58,1066760070528736058825606455843576365214334976,1066760070528736058825606455843576365211398966,150,0.494849,-2936010,False,256,False,False,False,True
150,71,0.58,1066760070528736058825606455843576365214334976,1066760070528736058825606455843576365217354872,150,0.494849,3019896,False,256,False,False,False,True
150,72,0.58,1066760070528736058825606455843576365214334976,1066760070528736058825606455843576365211315080,150,0.494849,-3019896,False,256,False,False,False,True
150,73,0.58,1066760070528736058825606455843576365214334976,1066760070528736058825606455843576365217438758,150,0.494849,3103782,False,253,False,False,False,True
150,74,0.58,1066760070528736058825606455843576365214334976,1066760070528736058825606455843576365211231194,150,0.494849,-3103782,False,255,False,False,False,True
150,75,0.58,1066760070528736058825606455843576365214334976,1066760070528736058825606455843576365217522644,150,0.494849,3187668,False,254,False,False,False,True
150,76,0.58,1066760070528736058825606455843576365214334976,1066760070528736058825606455843576365211147308,150,0.494849,-3187668,False,255,False,False,False,True
150,77,0.58,1066760070528736058825606455843576365214334976,1066760070528736058825606455843576365217606530,150,0.494849,3271554,False,255,False,False,False,True
150,78,0.58,1066760070528736058825606455843576365214334976,1066760070528736058825606455843576365211063422,150,0.494849,-3271554,False,254,False,False,False,True
150,79,0.58,1066760070528736058825606455843576365214334976,1066760070528736058825606455843576365217690416,150,0.494849,3355440,False,256,False,False,False,True
150,80,0.58,1066760070528736058825606455843576365214334976,1066760070528736058825606455843576365210979536,150,0.494849,-3355440,False,256,False,False,False,True
150,81,0.58,1066760070528736058825606455843576365214334976,1066760070528736058825606455843576365217774302,150,0.494849,3439326,False,256,False,False,False,True
150,82,0.58,1066760070528736058825606455843576365214334976,1066760070528736058825606455843576365210895650,150,0.494849,-3439326,False,256,False,False,False,True
150,83,0.58,1066760070528736058825606455843576365214334976,1066760070528736058825606455843576365217858188,150,0.494849,3523212,False,256,False,False,False,True
150,84,0.58,1066760070528736058825606455843576365214334976,1066760070528736058825606455843576365210811764,150,0.494849,-3523212,False,256,False,False,False,True
150,85,0.58,1066760070528736058825606455843576365214334976,1066760070528736058825606455843576365217942074,150,0.494849,3607098,False,253,False,False,False,True
150,86,0.58,1066760070528736058825606455843576365214334976,1066760070528736058825606455843576365210727878,150,0.494849,-3607098,False,255,False,False,False,True
150,87,0.58,1066760070528736058825606455843576365214334976,1066760070528736058825606455843576365218025960,150,0.494849,3690984,False,255,False,False,False,True
150,88,0.58,1066760070528736058825606455843576365214334976,1066760070528736058825606455843576365210643992,150,0.494849,-3690984,False,255,False,False,False,True
150,89,0.58,1066760070528736058825606455843576365214334976,1066760070528736058825606455843576365218109846,150,0.494849,3774870,False,255,False,False,False,True
150,90,0.58,1066760070528736058825606455843576365214334976,1066760070528736058825606455843576365210560106,150,0.494849,-3774870,False,253,False,False,False,True
150,91,0.58,1066760070528736058825606455843576365214334976,1066760070528736058825606455843576365218193732,150,0.494849,3858756,False,256,False,False,False,True
150,92,0.58,1066760070528736058825606455843576365214334976,1066760070528736058825606455843576365210476220,150,0.494849,-3858756,False,256,False,False,False,True
150,93,0.58,1066760070528736058825606455843576365214334976,1066760070528736058825606455843576365218277618,150,0.494849,3942642,False,256,False,False,False,True
150,94,0.58,1066760070528736058825606455843576365214334976,1066760070528736058825606455843576365210392334,150,0.494849,-3942642,False,256,False,False,False,True
150,95,0.58,1066760070528736058825606455843576365214334976,1066760070528736058825606455843576365218361504,150,0.494849,4026528,False,256,False,False,False,True
150,96,0.58,1066760070528736058825606455843576365214334976,1066760070528736058825606455843576365210308448,150,0.494849,-4026528,False,256,False,False,False,True
150,97,0.58,1066760070528736058825606455843576365214334976,1066760070528736058825606455843576365218445390,150,0.494849,4110414,False,253,False,False,False,True
150,98,0.58,1066760070528736058825606455843576365214334976,1066760070528736058825606455843576365210224562,150,0.494849,-4110414,False,255,False,False,False,True
150,99,0.58,1066760070528736058825606455843576365214334976,1066760070528736058825606455843576365218529276,150,0.494849,4194300,False,255,False,False,False,True
155,0,0.58,34136322256919553882419406586994443686858719232,34136322256919553882419406586994443686858719232,155,0.494849,0,False,255,False,False,False,True
155,1,0.58,34136322256919553882419406586994443686858719232,34136322256919553882419406586994443686858803118,155,0.494849,83886,False,256,False,False,False,True
155,2,0.58,34136322256919553882419406586994443686858719232,34136322256919553882419406586994443686858635346,155,0.494849,-83886,False,254,False,False,False,True
155,3,0.58,34136322256919553882419406586994443686858719232,34136322256919553882419406586994443686858887004,155,0.494849,167772,False,252,False,False,False,True
155,4,0.58,34136322256919553882419406586994443686858719232,34136322256919553882419406586994443686858551460,155,0.494849,-167772,False,256,False,False,False,True
155,5,0.58,34136322256919553882419406586994443686858719232,34136322256919553882419406586994443686858970890,155,0.494849,251658,False,255,False,False,False,True
155,6,0.58,34136322256919553882419406586994443686858719232,34136322256919553882419406586994443686858467574,155,0.494849,-251658,False,256,False,False,False,True
155,7,0.58,34136322256919553882419406586994443686858719232,34136322256919553882419406586994443686859054776,155,0.494849,335544,False,256,False,False,False,True
155,8,0.58,34136322256919553882419406586994443686858719232,34136322256919553882419406586994443686858383688,155,0.494849,-335544,False,255,False,False,False,True
155,9,0.58,34136322256919553882419406586994443686858719232,34136322256919553882419406586994443686859138662,155,0.494849,419430,False,256,False,False,False,True
155,10,0.58,34136322256919553882419406586994443686858719232,34136322256919553882419406586994443686858299802,155,0.494849,-419430,False,256,False,False,False,True
155,11,0.58,34136322256919553882419406586994443686858719232,34136322256919553882419406586994443686859222548,155,0.494849,503316,False,254,False,False,False,True
155,12,0.58,34136322256919553882419406586994443686858719232,34136322256919553882419406586994443686858215916,155,0.494849,-503316,False,256,False,False,False,True
155,13,0.58,34136322256919553882419406586994443686858719232,34136322256919553882419406586994443686859306434,155,0.494849,587202,False,256,False,False,False,True
155,14,0.58,34136322256919553882419406586994443686858719232,34136322256919553882419406586994443686858132030,155,0.494849,-587202,False,255,False,False,False,True
155,15,0.58,34136322256919553882419406586994443686858719232,34136322256919553882419406586994443686859390320,155,0.494849,671088,False,256,False,False,False,True
155,16,0.58,34136322256919553882419406586994443686858719232,34136322256919553882419406586994443686858048144,155,0.494849,-671088,False,253,False,False,False,True
155,17,0.58,34136322256919553882419406586994443686858719232,34136322256919553882419406586994443686859474206,155,0.494849,754974,False,253,False,False,False,True
155,18,0.58,34136322256919553882419406586994443686858719232,34136322256919553882419406586994443686857964258,155,0.494849,-754974,False,256,False,False,False,True
155,19,0.58,34136322256919553882419406586994443686858719232,34136322256919553882419406586994443686859558092,155,0.494849,838860,False,255,False,False,False,True
155,20,0.58,34136322256919553882419406586994443686858719232,34136322256919553882419406586994443686857880372,155,0.494849,-838860,False,255,False,False,False,True
155,21,0.58,34136322256919553882419406586994443686858719232,34136322256919553882419406586994443686859641978,155,0.494849,922746,False,256,False,False,False,True
155,22,0.58,34136322256919553882419406586994443686858719232,34136322256919553882419406586994443686857796486,155,0.494849,-922746,False,254,False,False,False,True
155,23,0.58,34136322256919553882419406586994443686858719232,34136322256919553882419406586994443686859725864,155,0.494849,1006632,False,256,False,False,False,True
155,24,0.58,34136322256919553882419406586994443686858719232,34136322256919553882419406586994443686857712600,155,0.494849,-1006632,False,256,False,False,False,True
155,25,0.58,34136322256919553882419406586994443686858719232,34136322256919553882419406586994443686859809750,155,0.494849,1090518,False,255,False,False,False,True
155,26,0.58,34136322256919553882419406586994443686858719232,34136322256919553882419406586994443686857628714,155,0.494849,-1090518,False,256,False,False,False,True
155,27,0.58,34136322256919553882419406586994443686858719232,34136322256919553882419406586994443686859893636,155,0.494849,1174404,False,256,False,False,False,True
155,28,0.58,34136322256919553882419406586994443686858719232,34136322256919553882419406586994443686857544828,155,0.494849,-1174404,False,255,False,False,False,True
155,29,0.58,34136322256919553882419406586994443686858719232,34136322256919553882419406586994443686859977522,155,0.494849,1258290,False,256,False,False,False,True
155,30,0.58,34136322256919553882419406586994443686858719232,34136322256919553882419406586994443686857460942,155,0.494849,-1258290,False,248,False,False,False,True
155,31,0.58,34136322256919553882419406586994443686858719232,34136322256919553882419406586994443686860061408,155,0.494849,1342176,False,254,False,False,False,True
155,32,0.58,34136322256919553882419406586994443686858719232,34136322256919553882419406586994443686857377056,155,0.494849,-1342176,False,256,False,False,False,True
155,33,0.58,34136322256919553882419406586994443686858719232,34136322256919553882419406586994443686860145294,155,0.494849,1426062,False,255,False,False,False,True
155,34,0.58,34136322256919553882419406586994443686858719232,34136322256919553882419406586994443686857293170,155,0.494849,-1426062,False,255,False,False,False,True
155,35,0.58,34136322256919553882419406586994443686858719232,34136322256919553882419406586994443686860229180,155,0.494849,1509948,False,256,False,False,False,True
155,36,0.58,34136322256919553882419406586994443686858719232,34136322256919553882419406586994443686857209284,155,0.494849,-1509948,False,253,False,False,False,True
155,37,0.58,34136322256919553882419406586994443686858719232,34136322256919553882419406586994443686860313066,155,0.494849,1593834,False,252,False,False,False,True
155,38,0.58,34136322256919553882419406586994443686858719232,34136322256919553882419406586994443686857125398,155,0.494849,-1593834,False,256,False,False,False,True
155,39,0.58,34136322256919553882419406586994443686858719232,34136322256919553882419406586994443686860396952,155,0.494849,1677720,False,255,False,False,False,True
155,40,0.58,34136322256919553882419406586994443686858719232,34136322256919553882419406586994443686857041512,155,0.494849,-1677720,False,256,False,False,False,True
155,41,0.58,34136322256919553882419406586994443686858719232,34136322256919553882419406586994443686860480838,155,0.494849,1761606,False,256,False,False,False,True
155,42,0.58,34136322256919553882419406586994443686858719232,34136322256919553882419406586994443686856957626,155,0.494849,-1761606,False,254,False,False,False,True
155,43,0.58,34136322256919553882419406586994443686858719232,34136322256919553882419406586994443686860564724,155,0.494849,1845492,False,256,False,False,False,True
155,44,0.58,34136322256919553882419406586994443686858719232,34136322256919553882419406586994443686856873740,155,0.494849,-1845492,False,256,False,False,False,True
155,45,0.58,34136322256919553882419406586994443686858719232,34136322256919553882419406586994443686860648610,155,0.494849,1929378,False,254,False,False,False,True
155,46,0.58,34136322256919553882419406586994443686858719232,34136322256919553882419406586994443686856789854,155,0.494849,-1929378,False,256,False,False,False,True
155,47,0.58,34136322256919553882419406586994443686858719232,34136322256919553882419406586994443686860732496,155,0.494849,2013264,False,256,False,False,False,True
155,48,0.58,34136322256919553882419406586994443686858719232,34136322256919553882419406586994443686856705968,155,0.494849,-2013264,False,255,False,False,False,True
155,49,0.58,34136322256919553882419406586994443686858719232,34136322256919553882419406586994443686860816382,155,0.494849,2097150,False,256,False,False,False,True
155,50,0.58,34136322256919553882419406586994443686858719232,34136322256919553882419406586994443686856622082,155,0.494849,-2097150,False,252,False,False,False,True
155,51,0.58,34136322256919553882419406586994443686858719232,34136322256919553882419406586994443686860900268,155,0.494849,2181036,False,254,False,False,False,True
155,52,0.58,34136322256919553882419406586994443686858719232,34136322256919553882419406586994443686856538196,155,0.494849,-2181036,False,256,False,False,False,True
155,53,0.58,34136322256919553882419406586994443686858719232,34136322256919553882419406586994443686860984154,155,0.494849,2264922,False,255,False,False,False,True
155,54,0.58,34136322256919553882419406586994443686858719232,34136322256919553882419406586994443686856454310,155,0.494849,-2264922,False,255,False,False,False,True
155,55,0.58,34136322256919553882419406586994443686858719232,34136322256919553882419406586994443686861068040,155,0.494849,2348808,False,256,False,False,False,True
155,56,0.58,34136322256919553882419406586994443686858719232,34136322256919553882419406586994443686856370424,155,0.494849,-2348808,False,254,False,False,False,True
155,57,0.58,34136322256919553882419406586994443686858719232,34136322256919553882419406586994443686861151926,155,0.494849,2432694,False,251,False,False,False,True
155,58,0.58,34136322256919553882419406586994443686858719232,34136322256919553882419406586994443686856286538,155,0.494849,-2432694,False,256,False,False,False,True
155,59,0.58,34136322256919553882419406586994443686858719232,34136322256919553882419406586994443686861235812,155,0.494849,2516580,False,255,False,False,False,True
155,60,0.58,34136322256919553882419406586994443686858719232,34136322256919553882419406586994443686856202652,155,0.494849,-2516580,False,256,False,False,False,True
155,61,0.58,34136322256919553882419406586994443686858719232,34136322256919553882419406586994443686861319698,155,0.494849,2600466,False,256,False,False,False,True
155,62,0.58,34136322256919553882419406586994443686858719232,34136322256919553882419406586994443686856118766,155,0.494849,-2600466,False,255,False,False,False,True
155,63,0.58,34136322256919553882419406586994443686858719232,34136322256919553882419406586994443686861403584,155,0.494849,2684352,False,256,False,False,False,True
155,64,0.58,34136322256919553882419406586994443686858719232,34136322256919553882419406586994443686856034880,155,0.494849,-2684352,False,256,False,False,False,True
155,65,0.58,34136322256919553882419406586994443686858719232,34136322256919553882419406586994443686861487470,155,0.494849,2768238,False,254,False,False,False,True
155,66,0.58,34136322256919553882419406586994443686858719232,34136322256919553882419406586994443686855950994,155,0.494849,-2768238,False,256,False,False,False,True
155,67,0.58,34136322256919553882419406586994443686858719232,34136322256919553882419406586994443686861571356,155,0.494849,2852124,False,256,False,False,False,True
155,68,0.58,34136322256919553882419406586994443686858719232,34136322256919553882419406586994443686855867108,155,0.494849,-2852124,False,255,False,False,False,True
155,69,0.58,34136322256919553882419406586994443686858719232,34136322256919553882419406586994443686861655242,155,0.494849,2936010,False,256,False,False,False,True
155,70,0.58,34136322256919553882419406586994443686858719232,34136322256919553882419406586994443686855783222,155,0.494849,-2936010,False,253,False,False,False,True
155,71,0.58,34136322256919553882419406586994443686858719232,34136322256919553882419406586994443686861739128,155,0.494849,3019896,False,253,False,False,False,True
155,72,0.58,34136322256919553882419406586994443686858719232,34136322256919553882419406586994443686855699336,155,0.494849,-3019896,False,256,False,False,False,True
155,73,0.58,34136322256919553882419406586994443686858719232,34136322256919553882419406586994443686861823014,155,0.494849,3103782,False,255,False,False,False,True
155,74,0.58,34136322256919553882419406586994443686858719232,34136322256919553882419406586994443686855615450,155,0.494849,-3103782,False,255,False,False,False,True
155,75,0.58,34136322256919553882419406586994443686858719232,34136322256919553882419406586994443686861906900,155,0.494849,3187668,False,256,False,False,False,True
155,76,0.58,34136322256919553882419406586994443686858719232,34136322256919553882419406586994443686855531564,155,0.494849,-3187668,False,254,False,False,False,True
155,77,0.58,34136322256919553882419406586994443686858719232,34136322256919553882419406586994443686861990786,155,0.494849,3271554,False,256,False,False,False,True
155,78,0.58,34136322256919553882419406586994443686858719232,34136322256919553882419406586994443686855447678,155,0.494849,-3271554,False,256,False,False,False,True
155,79,0.58,34136322256919553882419406586994443686858719232,34136322256919553882419406586994443686862074672,155,0.494849,3355440,False,255,False,False,False,True
155,80,0.58,34136322256919553882419406586994443686858719232,34136322256919553882419406586994443686855363792,155,0.494849,-3355440,False,256,False,False,False,True
155,81,0.58,34136322256919553882419406586994443686858719232,34136322256919553882419406586994443686862158558,155,0.494849,3439326,False,256,False,False,False,True
155,82,0.58,34136322256919553882419406586994443686858719232,34136322256919553882419406586994443686855279906,155,0.494849,-3439326,False,255,False,False,False,True
155,83,0.58,34136322256919553882419406586994443686858719232,34136322256919553882419406586994443686862242444,155,0.494849,3523212,False,256,False,False,False,True
155,84,0.58,34136322256919553882419406586994443686858719232,34136322256919553882419406586994443686855196020,155,0.494849,-3523212,False,250,False,False,False,True
155,85,0.58,34136322256919553882419406586994443686858719232,34136322256919553882419406586994443686862326330,155,0.494849,3607098,False,254,False,False,False,True
155,86,0.58,34136322256919553882419406586994443686858719232,34136322256919553882419406586994443686855112134,155,0.494849,-3607098,False,256,False,False,False,True
155,87,0.58,34136322256919553882419406586994443686858719232,34136322256919553882419406586994443686862410216,155,0.494849,3690984,False,255,False,False,False,True
155,88,0.58,34136322256919553882419406586994443686858719232,34136322256919553882419406586994443686855028248,155,0.494849,-3690984,False,255,False,False,False,True
155,89,0.58,34136322256919553882419406586994443686858719232,34136322256919553882419406586994443686862494102,155,0.494849,3774870,False,256,False,False,False,True
155,90,0.58,34136322256919553882419406586994443686858719232,34136322256919553882419406586994443686854944362,155,0.494849,-3774870,False,254,False,False,False,True
155,91,0.58,34136322256919553882419406586994443686858719232,34136322256919553882419406586994443686862577988,155,0.494849,3858756,False,252,False,False,False,True
155,92,0.58,34136322256919553882419406586994443686858719232,34136322256919553882419406586994443686854860476,155,0.494849,-3858756,False,256,False,False,False,True
155,93,0.58,34136322256919553882419406586994443686858719232,34136322256919553882419406586994443686862661874,155,0.494849,3942642,False,255,False,False,False,True
155,94,0.58,34136322256919553882419406586994443686858719232,34136322256919553882419406586994443686854776590,155,0.494849,-3942642,False,256,False,False,False,True
155,95,0.58,34136322256919553882419406586994443686858719232,34136322256919553882419406586994443686862745760,155,0.494849,4026528,False,256,False,False,False,True
155,96,0.58,34136322256919553882419406586994443686858719232,34136322256919553882419406586994443686854692704,155,0.494849,-4026528,False,254,False,False,False,True
155,97,0.58,34136322256919553882419406586994443686858719232,34136322256919553882419406586994443686862829646,155,0.494849,4110414,False,256,False,False,False,True
155,98,0.58,34136322256919553882419406586994443686858719232,34136322256919553882419406586994443686854608818,155,0.494849,-4110414,False,256,False,False,False,True
155,99,0.58,34136322256919553882419406586994443686858719232,34136322256919553882419406586994443686862913532,155,0.494849,4194300,False,254,False,False,False,True
160,0,0.58,1092362312221425724237421010783822197979479015424,1092362312221425724237421010783822197979479015424,160,0.494849,0,False,254,False,False,False,True
160,1,0.58,1092362312221425724237421010783822197979479015424,1092362312221425724237421010783822197979479099310,160,0.494849,83886,False,256,False,False,False,True
160,2,0.58,1092362312221425724237421010783822197979479015424,1092362312221425724237421010783822197979478931538,160,0.494849,-83886,False,255,False,False,False,True
160,3,0.58,1092362312221425724237421010783822197979479015424,1092362312221425724237421010783822197979479183196,160,0.494849,167772,False,256,False,False,False,True
160,4,0.58,1092362312221425724237421010783822197979479015424,1092362312221425724237421010783822197979478847652,160,0.494849,-167772,False,256,False,False,False,True
160,5,0.58,1092362312221425724237421010783822197979479015424,1092362312221425724237421010783822197979479267082,160,0.494849,251658,False,256,False,False,False,True
160,6,0.58,1092362312221425724237421010783822197979479015424,1092362312221425724237421010783822197979478763766,160,0.494849,-251658,False,256,False,False,False,True
160,7,0.58,1092362312221425724237421010783822197979479015424,1092362312221425724237421010783822197979479350968,160,0.494849,335544,False,255,False,False,False,True
160,8,0.58,1092362312221425724237421010783822197979479015424,1092362312221425724237421010783822197979478679880,160,0.494849,-335544,False,256,False,False,False,True
160,9,0.58,1092362312221425724237421010783822197979479015424,1092362312221425724237421010783822197979479434854,160,0.494849,419430,False,254,False,False,False,True
160,10,0.58,1092362312221425724237421010783822197979479015424,1092362312221425724237421010783822197979478595994,160,0.494849,-419430,False,253,False,False,False,True
160,11,0.58,1092362312221425724237421010783822197979479015424,1092362312221425724237421010783822197979479518740,160,0.494849,503316,False,253,False,False,False,True
160,12,0.58,1092362312221425724237421010783822197979479015424,1092362312221425724237421010783822197979478512108,160,0.494849,-503316,False,255,False,False,False,True
160,13,0.58,1092362312221425724237421010783822197979479015424,1092362312221425724237421010783822197979479602626,160,0.494849,587202,False,256,False,False,False,True
160,14,0.58,1092362312221425724237421010783822197979479015424,1092362312221425724237421010783822197979478428222,160,0.494849,-587202,False,255,False,False,False,True
160,15,0.58,1092362312221425724237421010783822197979479015424,1092362312221425724237421010783822197979479686512,160,0.494849,671088,False,256,False,False,False,True
160,16,0.58,1092362312221425724237421010783822197979479015424,1092362312221425724237421010783822197979478344336,160,0.494849,-671088,False,256,False,False,False,True
160,17,0.58,1092362312221425724237421010783822197979479015424,1092362312221425724237421010783822197979479770398,160,0.494849,754974,False,256,False,False,False,True
160,18,0.58,1092362312221425724237421010783822197979479015424,1092362312221425724237421010783822197979478260450,160,0.494849,-754974,False,256,False,False,False,True
160,19,0.58,1092362312221425724237421010783822197979479015424,1092362312221425724237421010783822197979479854284,160,0.494849,838860,False,255,False,False,False,True
160,20,0.58,1092362312221425724237421010783822197979479015424,1092362312221425724237421010783822197979478176564,160,0.494849,-838860,False,251,False,False,False,True
160,21,0.58,1092362312221425724237421010783822197979479015424,1092362312221425724237421010783822197979479938170,160,0.494849,922746,False,254,False,False,False,True
160,22,0.58,1092362312221425724237421010783822197979479015424,1092362312221425724237421010783822197979478092678,160,0.494849,-922746,False,254,False,False,False,True
160,23,0.58,1092362312221425724237421010783822197979479015424,1092362312221425724237421010783822197979480022056,160,0.494849,1006632,False,256,False,False,False,True
160,24,0.58,1092362312221425724237421010783822197979479015424,1092362312221425724237421010783822197979478008792,160,0.494849,-1006632,False,255,False,False,False,True
160,25,0.58,1092362312221425724237421010783822197979479015424,1092362312221425724237421010783822197979480105942,160,0.494849,1090518,False,256,False,False,False,True
160,26,0.58,1092362312221425724237421010783822197979479015424,1092362312221425724237421010783822197979477924906,160,0.494849,-1090518,False,256,False,False,False,True
160,27,0.58,1092362312221425724237421010783822197979479015424,1092362312221425724237421010783822197979480189828,160,0.494849,1174404,False,256,False,False,False,True
160,28,0.58,1092362312221425724237421010783822197979479015424,1092362312221425724237421010783822197979477841020,160,0.494849,-1174404,False,256,False,False,False,True
160,29,0.58,1092362312221425724237421010783822197979479015424,1092362312221425724237421010783822197979480273714,160,0.494849,1258290,False,255,False,False,False,True
160,30,0.58,1092362312221425724237421010783822197979479015424,1092362312221425724237421010783822197979477757134,160,0.494849,-1258290,False,256,False,False,False,True
160,31,0.58,1092362312221425724237421010783822197979479015424,1092362312221425724237421010783822197979480357600,160,0.494849,1342176,False,254,False,False,False,True
160,32,0.58,1092362312221425724237421010783822197979479015424,1092362312221425724237421010783822197979477673248,160,0.494849,-1342176,False,254,False,False,False,True
160,33,0.58,1092362312221425724237421010783822197979479015424,1092362312221425724237421010783822197979480441486,160,0.494849,1426062,False,251,False,False,False,True
160,34,0.58,1092362312221425724237421010783822197979479015424,1092362312221425724237421010783822197979477589362,160,0.494849,-1426062,False,255,False,False,False,True
160,35,0.58,1092362312221425724237421010783822197979479015424,1092362312221425724237421010783822197979480525372,160,0.494849,1509948,False,256,False,False,False,True
160,36,0.58,1092362312221425724237421010783822197979479015424,1092362312221425724237421010783822197979477505476,160,0.494849,-1509948,False,256,False,False,False,True
160,37,0.58,1092362312221425724237421010783822197979479015424,1092362312221425724237421010783822197979480609258,160,0.494849,1593834,False,256,False,False,False,True
160,38,0.58,1092362312221425724237421010783822197979479015424,1092362312221425724237421010783822197979477421590,160,0.494849,-1593834,False,256,False,False,False,True
160,39,0.58,1092362312221425724237421010783822197979479015424,1092362312221425724237421010783822197979480693144,160,0.494849,1677720,False,255,False,False,False,True
160,40,0.58,1092362312221425724237421010783822197979479015424,1092362312221425724237421010783822197979477337704,160,0.494849,-1677720,False,256,False,False,False,True
160,41,0.58,1092362312221425724237421010783822197979479015424,1092362312221425724237421010783822197979480777030,160,0.494849,1761606,False,255,False,False,False,True
160,42,0.58,1092362312221425724237421010783822197979479015424,1092362312221425724237421010783822197979477253818,160,0.494849,-1761606,False,253,False,False,False,True
160,43,0.58,1092362312221425724237421010783822197979479015424,1092362312221425724237421010783822197979480860916,160,0.494849,1845492,False,253,False,False,False,True
160,44,0.58,1092362312221425724237421010783822197979479015424,1092362312221425724237421010783822197979477169932,160,0.494849,-1845492,False,255,False,False,False,True
160,45,0.58,1092362312221425724237421010783822197979479015424,1092362312221425724237421010783822197979480944802,160,0.494849,1929378,False,256,False,False,False,True
160,46,0.58,1092362312221425724237421010783822197979479015424,1092362312221425724237421010783822197979477086046,160,0.494849,-1929378,False,255,False,False,False,True
160,47,0.58,1092362312221425724237421010783822197979479015424,1092362312221425724237421010783822197979481028688,160,0.494849,2013264,False,256,False,False,False,True
160,48,0.58,1092362312221425724237421010783822197979479015424,1092362312221425724237421010783822197979477002160,160,0.494849,-2013264,False,256,False,False,False,True
160,49,0.58,1092362312221425724237421010783822197979479015424,1092362312221425724237421010783822197979481112574,160,0.494849,2097150,False,256,False,False,False,True
160,50,0.58,1092362312221425724237421010783822197979479015424,1092362312221425724237421010783822197979476918274,160,0.494849,-2097150,False,256,False,False,False,True
160,51,0.58,1092362312221425724237421010783822197979479015424,1092362312221425724237421010783822197979481196460,160,0.494849,2181036,False,255,False,False,False,True
160,52,0.58,1092362312221425724237421010783822197979479015424,1092362312221425724237421010783822197979476834388,160,0.494849,-2181036,False,256,False,False,False,True
160,53,0.58,1092362312221425724237421010783822197979479015424,1092362312221425724237421010783822197979481280346,160,0.494849,2264922,False,254,False,False,False,True
