n,d,d_hex,offset_bits,gap_bits,row,ec_hit,source
145,37303952893434660728105337725113253673508810,0000000000000000000000000001ac3a76f825cd957f41593d970a1bb5671fca,143,143,1,False,shelf2-(shelf3 - shelf2)
145,36920414572944517399689892025934511662012335,0000000000000000000000000001a7d358ce85c0c49348bba8dcb236ef1997af,143,143,1,False,shelf2-((N-GAP) mod LO)
145,23768583669986410961854304930336439305272048,000000000000000000000000000110d996ee91ed6cdd1bf9373e03dcdbe47af0,144,143,1,False,shelf2-(cube lift - shelf (d2))
145,23908741016121583935086241684454643383616326,0000000000000000000000000001127579998e06803f1518972e65bc29a34346,144,143,1,False,shelf2-(cube lift - shelf (d3))
145,40452293491366635261211933563224572688518632,0000000000000000000000000001d05e9b2f6a9872ac7f1289953e597232cde8,143,143,1,False,shelf2-(cube lift - shelf (dy))
145,24898916384956979561059983264099352349723256,00000000000000000000000000011dd356c0dbb721c62df194b953184b134a78,144,143,1,False,shelf2-(matrix t0 col2-col1)
145,36617605471594197356248151187103099363616976,0000000000000000000000000001a459788ef33ac64e1abc8b337a7f60ed68d0,143,143,1,False,shelf2-(matrix t1 col2-col1)
145,38078044075787848499793096972326536257087176,0000000000000000000000000001b51d5072ecf9688b1b29e4950ce4bd6a26c8,143,143,1,False,shelf2-(matrix t2 col2-col1)
150,1174116034484472046875713595300999543143072052,0000000000000000000000000034a630ea13e2554f6bbb537fd1293972a50134,149,0,0,False,align:shelf2 (LO+(L2-L1 mod LO)) + (L2-L1 mod LO)
150,954842460285735532267847938834554784977965143,000000000000000000000000002ad10dcb83aaf58bb3c7a8fb57f0ef72fed057,149,0,0,False,align:shelf2 (LO+(L2-L1 mod LO)) + (L3-L2 mod LO)
150,828276631174991615176561751760306988358127857,00000000000000000000000000252426408d9c203369a552bb40858c2c5150f1,148,0,0,False,align:shelf2 (LO+(L2-L1 mod LO)) + (L3-L1 mod LO)
150,873122060335961350531170549295389474897343674,000000000000000000000000002726f31fae9c55ba0f402dabf74b2fc45934ba,148,0,0,False,align:shelf2 (LO+(L2-L1 mod LO)) + (dy_mod mod LO)
150,828276198754605049516904899339440593389982258,00000000000000000000000000252424fb3c7906e2b2458e7b12e418fc879232,148,0,0,False,align:shelf2 (LO+(L2-L1 mod LO)) + (d3_mod mod LO)
150,1291226098739990520017279457525525171182698650,0000000000000000000000000039e68c7635c407e1a58c6459119617bfc3009a,149,0,0,False,align:shelf2 (LO+(L2-L1 mod LO)) + (dy residue (shelf_y^3 mod LO))
150,714231682386611026681426489891913638495140674,000000000000000000000000002006fa4501d842b01e0d7abac0dac556183b42,147,0,0,False,align:shelf2 (LO+(L2-L1 mod LO)) + (d2 residue (shelf2^3 mod LO))
150,1211272903718142538913482726288400899191264922,000000000000000000000000003650bb239990966433ac29d4031a071d0ad69a,149,0,0,False,align:shelf2 (LO+(L2-L1 mod LO)) + (d3 residue (shelf3^3 mod LO))
150,1300681863595215963966999782375247339762909339,000000000000000000000000003a53187509f12aa7b5dda9bfe8949cb952809b,1,0,0,False,align:shelf2 (LO+(L2-L1 mod LO)) + (C_plus1 - C_floor)
150,1300681863595215963966999782375247339762909337,000000000000000000000000003a53187509f12aa7b5dda9bfe8949cb9528099,149,0,0,False,align:shelf2 (LO+(L2-L1 mod LO)) + (C_minus1 - C_floor)
150,954842027865348966608191086413688390009819544,000000000000000000000000002ad10c863287dc3afc67e4bb2a4f7c43351198,149,0,0,False,align:shelf2 (LO+(L2-L1 mod LO)) + (shelf3 - shelf2)
150,999687889446705267622456736369637271517180960,000000000000000000000000002cd3daaaa4ab2b12596283ec0eb6930b06b420,149,0,0,False,align:shelf2 (LO+(L2-L1 mod LO)) + (shelf_y - shelf2)
150,1300681431174829398307342929954380944794763739,000000000000000000000000003a53172fb8ce1156fe7de57fbaf3298988c1db,149,0,0,False,align:shelf2 (LO+(L2-L1 mod LO)) + ((N-GAP) mod LO)
150,840797511497354943772712676966161435114977960,0000000000000000000000000025b3e1cff7e71808682fd0fad846289cc5baa8,148,0,0,False,align:shelf2 (LO+(L2-L1 mod LO)) + (cube lift - shelf (d2))
150,970054722205773512834434624599460077372818690,000000000000000000000000002b7fae9d6708ba2937444518d8ca8ad9d5c502,149,0,0,False,align:shelf2 (LO+(L2-L1 mod LO)) + (cube lift - shelf (d3))
150,1005162055646265192923965705880635467856891002,000000000000000000000000002d12b1cb9118dccf4c29e06d02df84b4bc4c7a,149,0,0,False,align:shelf2 (LO+(L2-L1 mod LO)) + (cube lift - shelf (dy))
150,910955669432704467803234332057396632355119090,0000000000000000000000000028d9421bb0fa00a4bde8e951a127a4a9c49ff2,148,0,0,False,align:shelf2 (LO+(L2-L1 mod LO)) + (matrix t0 col2-col1)
150,890306307426744366265911912199629859973103770,0000000000000000000000000027ec371652ffdfc816f3810513b321b2e2009a,148,0,0,False,align:shelf2 (LO+(L2-L1 mod LO)) + (matrix t2 col2-col1)
150,1196060641798104558346896040523495606796411375,0000000000000000000000000035a21a51b632d1c6b02f8db682406bb633e1ef,149,0,0,False,align:shelf3 (LO+(L3-L1 mod LO)) + (L3-L1 mod LO)
150,1240906070959074293701504838058578093335627192,0000000000000000000000000037a4e730d733074d55ca68a739060f4e3bc5b8,149,0,0,False,align:shelf3 (LO+(L3-L1 mod LO)) + (dy_mod mod LO)
150,1196060209377717992687239188102629211828265776,0000000000000000000000000035a2190c650fb875f8cfc976549ef8866a2330,149,0,0,False,align:shelf3 (LO+(L3-L1 mod LO)) + (d3_mod mod LO)
150,945386263010123522658470761563966221429608856,000000000000000000000000002a6480875e5ab974ec169f545350f749a59198,149,0,0,False,align:shelf3 (LO+(L3-L1 mod LO)) + (dy residue (shelf_y^3 mod LO))
150,1082015693009723969851760778655102256933424192,000000000000000000000000003084ee562a6ef4436497b5b60295a4dffacc40,149,0,0,False,align:shelf3 (LO+(L3-L1 mod LO)) + (d2 residue (shelf2^3 mod LO))
150,865433067988275541554674030326841949438175128,0000000000000000000000000026ceaf34c22747f77a3664cf44d4e6a6ed6798,148,0,0,False,align:shelf3 (LO+(L3-L1 mod LO)) + (d3 residue (shelf3^3 mod LO))
150,954842027865348966608191086413688390009819545,000000000000000000000000002ad10c863287dc3afc67e4bb2a4f7c43351199,149,0,0,False,align:shelf3 (LO+(L3-L1 mod LO)) + (C_plus1 - C_floor)
150,954842027865348966608191086413688390009819543,000000000000000000000000002ad10c863287dc3afc67e4bb2a4f7c43351197,149,0,0,False,align:shelf3 (LO+(L3-L1 mod LO)) + (C_minus1 - C_floor)
150,954841595444962400948534233992821995041673945,000000000000000000000000002ad10b40e164c2ea4508207afcae09136b52d9,149,0,0,False,align:shelf3 (LO+(L3-L1 mod LO)) + ((N-GAP) mod LO)
150,1208581522120467886943046965729350053553261478,000000000000000000000000003631d5e1207dc99baeba0bf61a010826a84ba6,149,0,0,False,align:shelf3 (LO+(L3-L1 mod LO)) + (cube lift - shelf (d2))
150,1278739680055817410973568620820585250793402608,000000000000000000000000003957362cd990b2380473244ce2e28433a730f0,149,0,0,False,align:shelf3 (LO+(L3-L1 mod LO)) + (matrix t0 col2-col1)
150,1005853102356228283401630457205310466748627864,000000000000000000000000002d1aa099544414941e20cb99f32366777cbb98,149,0,0,False,align:shelf3 (LO+(L3-L1 mod LO)) + (matrix t1 col2-col1)
150,1258090318049857309436246200962818478411387288,00000000000000000000000000386a2b277b96915b5d7dbc00556e013cc49198,149,0,0,False,align:shelf3 (LO+(L3-L1 mod LO)) + (matrix t2 col2-col1)
150,1240906503379460859361161690479444488303772791,0000000000000000000000000037a4e8762856209e0d2a2ce766a7827e058477,149,0,0,False,align:shelf_y (LO+(lambda_yN-L1 mod LO)) + (L3-L1 mod LO)
150,1285751932540430594715770488014526974842988608,0000000000000000000000000039a7b55549565624b2c507d81d6d26160d6840,149,0,0,False,align:shelf_y (LO+(lambda_yN-L1 mod LO)) + (dy_mod mod LO)
150,990232124591479823672736411519915102936970272,000000000000000000000000002c674eabd07e084c49113e8537b80e11773420,149,0,0,False,align:shelf_y (LO+(lambda_yN-L1 mod LO)) + (dy residue (shelf_y^3 mod LO))
150,1126861554591080270866026428611051138440785608,000000000000000000000000003287bc7a9c92431ac19254e6e6fcbba7cc6ec8,149,0,0,False,align:shelf_y (LO+(lambda_yN-L1 mod LO)) + (d2 residue (shelf2^3 mod LO))
150,910278929569631842568939680282790830945536544,0000000000000000000000000028d17d59344a96ced7310400293bfd6ebf0a20,148,0,0,False,align:shelf_y (LO+(lambda_yN-L1 mod LO)) + (d3 residue (shelf3^3 mod LO))
150,999687889446705267622456736369637271517180961,000000000000000000000000002cd3daaaa4ab2b12596283ec0eb6930b06b421,149,0,0,False,align:shelf_y (LO+(lambda_yN-L1 mod LO)) + (C_plus1 - C_floor)
150,999687889446705267622456736369637271517180959,000000000000000000000000002cd3daaaa4ab2b12596283ec0eb6930b06b41f,149,0,0,False,align:shelf_y (LO+(lambda_yN-L1 mod LO)) + (C_minus1 - C_floor)
150,1412317761651174511807056675088774771462825894,000000000000000000000000003f549ce03f652b7cfce75e1834d8895cbae7a6,147,0,0,False,align:shelf_y (LO+(lambda_yN-L1 mod LO)) + (shelf_y - shelf2)
150,999687457026318701962799883948770876549035361,000000000000000000000000002cd3d965538811c1a202bfabe1151fdb3cf561,149,0,0,False,align:shelf_y (LO+(lambda_yN-L1 mod LO)) + ((N-GAP) mod LO)
150,1253427383701824187957312615685298935060622894,000000000000000000000000003834a40592a118730bb4ab26fe681eee79ee2e,149,0,0,False,align:shelf_y (LO+(lambda_yN-L1 mod LO)) + (cube lift - shelf (d2))
150,1417791927850734437108565644599772967802535936,000000000000000000000000003f9374012bd2dd39efaeba9929017b06708000,147,0,0,False,align:shelf_y (LO+(lambda_yN-L1 mod LO)) + (cube lift - shelf (dy))
150,1050698963937584584415896107161259348255989280,000000000000000000000000002f1d6ebdc667636b7b1b6acad78a7d3f4e5e20,149,0,0,False,align:shelf_y (LO+(lambda_yN-L1 mod LO)) + (matrix t1 col2-col1)
150,1085070593635756732732549201719524333763303280,0000000000000000000000000030a7ffe1f5b6bb51ae8d5b77b5de3957da1770,149,0,0,False,align:C_floor (shelf v0)
150,958504764525012815641263014645276537143465994,000000000000000000000000002afb1856ffa7e5f9646b05379e72d6112c980a,149,0,0,False,align:C_floor (shelf v0) + (L2-L1 mod LO)
150,739231190326276301033397358178831778978359085,000000000000000000000000002125f5386f708635ac775ab3253a8c1186672d,147,0,0,False,align:C_floor (shelf v0) + (L3-L2 mod LO)
150,1075614828780531288782828876869802165183092592,00000000000000000000000000303b73e32189988b9e3c1610dedfb45e4a9770,149,0,0,False,align:C_floor (shelf v0) + (dy residue (shelf_y^3 mod LO))
150,1212244258780131735976118893960938200686907928,00000000000000000000000000365be1b1ed9dd35a16bd2c728e2461f49fd218,149,0,0,False,align:C_floor (shelf v0) + (d2 residue (shelf2^3 mod LO))
150,995661633758683307679032145632677893191658864,000000000000000000000000002ca5a2908556270e2c5bdb8bd063a3bb926d70,149,0,0,False,align:C_floor (shelf v0) + (d3 residue (shelf3^3 mod LO))
150,1085070593635756732732549201719524333763303281,0000000000000000000000000030a7ffe1f5b6bb51ae8d5b77b5de3957da1771,149,0,0,False,align:C_floor (shelf v0) + (C_plus1 - C_floor)
150,1085070593635756732732549201719524333763303279,0000000000000000000000000030a7ffe1f5b6bb51ae8d5b77b5de3957da176f,149,0,0,False,align:C_floor (shelf v0) + (C_minus1 - C_floor)
150,739230757905889735373740505757965384010213486,000000000000000000000000002125f3f31e4d6ce4f5179672f79918e1bca86e,147,0,0,False,align:C_floor (shelf v0) + (shelf3 - shelf2)
150,784076619487246036388006155713914265517574902,000000000000000000000000002328c2179070bbbc521235a3dc002fa98e4af6,148,0,0,False,align:C_floor (shelf v0) + (shelf_y - shelf2)
150,1085070161215370167072892349298657938795157681,0000000000000000000000000030a7fe9ca493a200f72d9737883cc6281058b1,149,0,0,False,align:C_floor (shelf v0) + ((N-GAP) mod LO)
150,754443452246314281599984043943737071373212632,0000000000000000000000000021d4960a52ce4ad32ff3f6d0a61427785d5bd8,147,0,0,False,align:C_floor (shelf v0) + (cube lift - shelf (d3))
150,789550785686805961689515125224912461857284944,00000000000000000000000000236799387cde6d7944d99224d029215343e350,148,0,0,False,align:C_floor (shelf v0) + (cube lift - shelf (dy))
150,1408968245826225177097926736126421194546886344,000000000000000000000000003f2e29889cbf914eb6989b096e7141484c36c8,147,0,0,False,align:C_floor (shelf v0) + (matrix t0 col2-col1)
150,1136081668126636049525988572511146410502111600,0000000000000000000000000032f193f51772f3aad04642567eb2238c21c170,149,0,0,False,align:C_floor (shelf v0) + (matrix t1 col2-col1)
150,1198809390725658612295349078309527699576205368,0000000000000000000000000035c1a82a911dcaff9c8f03e2b3ef04acfa3038,149,0,0,False,align:C_floor (cube1 v1)
150,1072243561614914695204062891235279902956368082,000000000000000000000000003014c09f9b0ef5a7526cada29c83a1664cb0d2,149,0,0,False,align:C_floor (cube1 v1) + (L2-L1 mod LO)
150,852969987416178180596197234768835144791261173,00000000000000000000000000263f9d810ad795e39a79031e234b5766a67ff5,148,0,0,False,align:C_floor (cube1 v1) + (L3-L2 mod LO)
150,726404158305434263504911047694587348171423887,000000000000000000000000002092b5f614c8c08b5056acde0bdff41ff9008f,147,0,0,False,align:C_floor (cube1 v1) + (L3-L1 mod LO)
150,771249587466403998859519845229669834710639704,00000000000000000000000000229582d535c8f611f5f187cec2a597b800e458,148,0,0,False,align:C_floor (cube1 v1) + (dy_mod mod LO)
150,726403725885047697845254195273720953203278288,000000000000000000000000002092b4b0c3a5a73a98f6e89dde3e80f02f41d0,147,0,0,False,align:C_floor (cube1 v1) + (d3_mod mod LO)
150,1189353625870433168345628753459805530995994680,0000000000000000000000000035551c2bbcf0a8398c3dbe7bdcf07fb36ab038,149,0,0,False,align:C_floor (cube1 v1) + (dy residue (shelf_y^3 mod LO))
150,1109400430848585187241832022222681259004560952,0000000000000000000000000031bf4ad920bd36bc1a5d83f6ce746f10b28638,149,0,0,False,align:C_floor (cube1 v1) + (d3 residue (shelf3^3 mod LO))
150,1198809390725658612295349078309527699576205369,0000000000000000000000000035c1a82a911dcaff9c8f03e2b3ef04acfa3039,149,0,0,False,align:C_floor (cube1 v1) + (C_plus1 - C_floor)
150,1198809390725658612295349078309527699576205367,0000000000000000000000000035c1a82a911dcaff9c8f03e2b3ef04acfa3037,149,0,0,False,align:C_floor (cube1 v1) + (C_minus1 - C_floor)
150,852969554995791614936540382347968749823115574,00000000000000000000000000263f9c3bb9b47c92e3193eddf5a9e436dcc136,148,0,0,False,align:C_floor (cube1 v1) + (shelf3 - shelf2)
150,897815416577147915950806032303917631330476990,0000000000000000000000000028426a602bd7cb6a4013de0eda10fafeae63be,148,0,0,False,align:C_floor (cube1 v1) + (shelf_y - shelf2)
150,1198808958305272046635692225888661304608059769,0000000000000000000000000035c1a6e53ffab1aee52f3fa2864d917d307179,149,0,0,False,align:C_floor (cube1 v1) + ((N-GAP) mod LO)
150,738925038627797592101061972900441794928273990,00000000000000000000000000212271857f13b8604ee12b1da3a090906d6a46,147,0,0,False,align:C_floor (cube1 v1) + (cube lift - shelf (d2))
150,868182249336216161162783920533740437186114720,0000000000000000000000000026ee3e52ee355a811df59f3ba424f2cd7d74a0,148,0,0,False,align:C_floor (cube1 v1) + (cube lift - shelf (d3))
150,903289582776707841252315001814915827670187032,000000000000000000000000002881418118457d2732db3a8fce39eca863fc18,148,0,0,False,align:C_floor (cube1 v1) + (cube lift - shelf (dy))
150,809083196563147116131583627991676992168415120,000000000000000000000000002447d1d13826a0fca49a43746c820c9d6c4f90,148,0,0,False,align:C_floor (cube1 v1) + (matrix t0 col2-col1)
150,1249820465216537929088788449101149776315013688,00000000000000000000000000380b3c3db2da0358be47eac17cc2eee141da38,149,0,0,False,align:C_floor (cube1 v1) + (matrix t1 col2-col1)
150,788433834557187014594261208133910219786399800,00000000000000000000000000235ac6cbda2c801ffda4db27df0d89a689b038,148,0,0,False,align:C_floor (cube1 v1) + (matrix t2 col2-col1)
150,1208581954540854452602703818150216448521407077,000000000000000000000000003631d72671a0e2ec6619d03647a27b56720a65,149,0,0,False,align:d_cube_lift2 (1x cube on shelf2) + (L3-L2 mod LO)
150,1082016125430110535511417631075968651901569791,000000000000000000000000003084ef9b7b920d941bf779f63037180fc48aff,149,0,0,False,align:d_cube_lift2 (1x cube on shelf2) + (L3-L1 mod LO)
150,831341746642129499822992352116439266534767272,00000000000000000000000000254755d123b9f54257de8b940147a3a3363aa8,148,0,0,False,align:d_cube_lift2 (1x cube on shelf2) + (dy residue (shelf_y^3 mod LO))
150,967971176641729947016282369207575302038582608,000000000000000000000000002b67c39fefce3010d05fa1f5b08c51398b7550,149,0,0,False,align:d_cube_lift2 (1x cube on shelf2) + (d2 residue (shelf2^3 mod LO))
150,751388551620281518719195620879314994543333544,0000000000000000000000000021b1847e878683c4e5fe510ef2cb93007e10a8,147,0,0,False,align:d_cube_lift2 (1x cube on shelf2) + (d3 residue (shelf3^3 mod LO))
150,840797511497354943772712676966161435114977961,0000000000000000000000000025b3e1cff7e71808682fd0fad846289cc5baa9,148,0,0,False,align:d_cube_lift2 (1x cube on shelf2) + (C_plus1 - C_floor)
150,840797511497354943772712676966161435114977959,0000000000000000000000000025b3e1cff7e71808682fd0fad846289cc5baa7,148,0,0,False,align:d_cube_lift2 (1x cube on shelf2) + (C_minus1 - C_floor)
150,840797079076968378113055824545295040146832361,0000000000000000000000000025b3e08aa6c3feb7b0d00cbaaaa4b56cfbfbe9,148,0,0,False,align:d_cube_lift2 (1x cube on shelf2) + ((N-GAP) mod LO)
150,1094537005752473864107568556281823098658419894,000000000000000000000000003114ab2ae5dd05691a81f835c7f7b48038f4b6,149,0,0,False,align:d_cube_lift2 (1x cube on shelf2) + (cube lift - shelf (d2))
150,1223794216460892433169290503915121740916260624,0000000000000000000000000036e077f854fea789e9966c53c87c16bd48ff10,149,0,0,False,align:d_cube_lift2 (1x cube on shelf2) + (cube lift - shelf (d3))
150,1258901549901384113258821585196297131400332936,0000000000000000000000000038737b267f0eca2ffe7c07a7f29110982f8688,149,0,0,False,align:d_cube_lift2 (1x cube on shelf2) + (cube lift - shelf (dy))
150,1164695163687823388138090211373058295898561024,00000000000000000000000000343a0b769eefee05703b108c90d9308d37da00,149,0,0,False,align:d_cube_lift2 (1x cube on shelf2) + (matrix t0 col2-col1)
150,891808585988234260566152047757783511853786280,0000000000000000000000000027fd75e319a3506189e8b7d9a11a12d10d64a8,148,0,0,False,align:d_cube_lift2 (1x cube on shelf2) + (matrix t1 col2-col1)
150,1144045801681863286600767791515291523516545704,00000000000000000000000000334d007140f5cd28c945a8400364ad96553aa8,149,0,0,False,align:d_cube_lift2 (1x cube on shelf2) + (matrix t2 col2-col1)
150,991999329519406024305617069821956141026158013,000000000000000000000000002c7b9805095936a07bb87f4f89e1bd1d64a5bd,149,0,0,False,align:d_cube_lift3 (1x cube on shelf3) + (L3-L2 mod LO)
150,865433500408662107214330882747708344406320727,0000000000000000000000000026ceb07a134a61483196290f727659d6b72657,148,0,0,False,align:d_cube_lift3 (1x cube on shelf3) + (L3-L1 mod LO)
150,1248429772951813030951251857275802255239457792,0000000000000000000000000037fb455d1f3ed778fb9d0028350ad4c770ac00,149,0,0,False,align:d_cube_lift3 (1x cube on shelf3) + (d3 residue (shelf3^3 mod LO))
150,991998897099019458645960217401089746058012414,000000000000000000000000002c7b96bfb8361d4fc458bb0f5c4049ed9ae6fe,149,0,0,False,align:d_cube_lift3 (1x cube on shelf3) + (shelf3 - shelf2)
150,1036844758680375759660225867357038627565373830,000000000000000000000000002e7e64e42a596c2721535a4040a760b56c8986,149,0,0,False,align:d_cube_lift3 (1x cube on shelf3) + (shelf_y - shelf2)
150,877954380731025435810481807953562791163170830,00000000000000000000000000275e6c097d95591d3020a74f0a36f6472b900e,148,0,0,False,align:d_cube_lift3 (1x cube on shelf3) + (cube lift - shelf (d2))
150,1007211591439444004872203755586861433421011560,000000000000000000000000002d2a38d6ecb6fb3dff351b6d0abb58843b9a68,149,0,0,False,align:d_cube_lift3 (1x cube on shelf3) + (cube lift - shelf (d3))
150,1042318924879935684961734836868036823905083872,000000000000000000000000002ebd3c0516c71de4141ab6c134d0525f2221e0,149,0,0,False,align:d_cube_lift3 (1x cube on shelf3) + (cube lift - shelf (dy))
150,948112538666374959841003463044797988403311960,000000000000000000000000002a83cc5536a841b985d9bfa5d31872542a7558,149,0,0,False,align:d_cube_lift3 (1x cube on shelf3) + (matrix t0 col2-col1)
150,927463176660414858303681043187031216021296640,000000000000000000000000002996c14fd8ae20dcdee4575945a3ef5d47d600,148,0,0,False,align:d_cube_lift3 (1x cube on shelf3) + (matrix t2 col2-col1)
150,1038129334577079471046804024298810499278723738,000000000000000000000000002e8d23eba8e118ad2618ba4c796dcd468a5a9a,149,0,0,False,align:matrix track0 col2 + (L2-L1 mod LO)
150,818855760378342956438938367832365741113616829,0000000000000000000000000024b800cd18a9b8e96e250fc800358346e429bd,148,0,0,False,align:matrix track0 col2 + (L3-L2 mod LO)
150,1405913777620578979876795165482865512685152855,000000000000000000000000003f0b1942229ae3912402b987e8ca200036aa57,147,0,0,False,align:matrix track0 col2 + (L3-L1 mod LO)
150,737135360428568774702260978293200431032995360,00000000000000000000000000210de621439b1917c99d94789f8fc3983e8e20,147,0,0,False,align:matrix track0 col2 + (dy_mod mod LO)
150,1405913345200192414217138313061999117717007256,000000000000000000000000003f0b17fcd177ca406ca2f547bb28acd06ceb98,147,0,0,False,align:matrix track0 col2 + (d3_mod mod LO)
150,1155239398832597944188369886523336127318350336,0000000000000000000000000033cd7f77cac2cb3f5fe9cb25b9daab93a85a00,149,0,0,False,align:matrix track0 col2 + (dy residue (shelf_y^3 mod LO))
150,1291868828832198391381659903614472162822165672,0000000000000000000000000039eded4696d7060dd86ae187691f5929fd94a8,149,0,0,False,align:matrix track0 col2 + (d2 residue (shelf2^3 mod LO))
150,1075286203810749963084573155286211855326916608,000000000000000000000000003037ae252e8f59c1ee0990a0ab5e9af0f03000,149,0,0,False,align:matrix track0 col2 + (d3 residue (shelf3^3 mod LO))
150,1164695163687823388138090211373058295898561025,00000000000000000000000000343a0b769eefee05703b108c90d9308d37da01,149,0,0,False,align:matrix track0 col2 + (C_plus1 - C_floor)
150,1164695163687823388138090211373058295898561023,00000000000000000000000000343a0b769eefee05703b108c90d9308d37d9ff,149,0,0,False,align:matrix track0 col2 + (C_minus1 - C_floor)
150,818855327957956390779281515411499346145471230,0000000000000000000000000024b7ff87c7869f98b6c54b87d29410171a6afe,148,0,0,False,align:matrix track0 col2 + (shelf3 - shelf2)
150,863701189539312691793547165367448227652832646,0000000000000000000000000026bacdac39a9ee7013bfeab8b6fb26deec0d86,148,0,0,False,align:matrix track0 col2 + (shelf_y - shelf2)
150,1164694731267436822478433358952191900930415425,00000000000000000000000000343a0a314dccd4b4b8db4c4c6337bd5d6e1b41,149,0,0,False,align:matrix track0 col2 + ((N-GAP) mod LO)
150,1418434657942942308472946090688719959442002958,000000000000000000000000003f9ad4d18ce5db66228d37c7808abc70ab140e,147,0,0,False,align:matrix track0 col2 + (cube lift - shelf (d2))
150,834068022298380937005525053597271033508470376,000000000000000000000000002566a19efc077d86f1a1abe5810f1eadbb1e68,148,0,0,False,align:matrix track0 col2 + (cube lift - shelf (d3))
150,869175355738872617095056134878446423992542688,0000000000000000000000000026f9a4cd2617a02d06874739ab241888a1a5e0,148,0,0,False,align:matrix track0 col2 + (cube lift - shelf (dy))
150,774968969525311891974324761055207588490770776,0000000000000000000000000022c0351d45f8c4027846501e496c387da9f958,148,0,0,False,align:matrix track0 col2 + (matrix t0 col2-col1)
150,1215706238178702704931529582164680372637369344,0000000000000000000000000036839f89c0ac265e91f3f76b59ad1ac17f8400,149,0,0,False,align:matrix track0 col2 + (matrix t1 col2-col1)
150,754319607519351790437002341197440816108755456,0000000000000000000000000021d32a17e7fea325d150e7d1bbf7b586c75a00,147,0,0,False,align:matrix track0 col2 + (matrix t2 col2-col1)
150,1262283978209021855706922097080022975930073242,00000000000000000000000000389a4f36bb4ccebd556510b2cbedf15152809a,149,0,0,False,align:matrix track1 col2 + (L2-L1 mod LO)
150,1043010404010285341099056440613578217764966333,000000000000000000000000002ec52c182b156ef99d71662e52b5a751ac4fbd,149,0,0,False,align:matrix track1 col2 + (L3-L2 mod LO)
150,916444574899541424007770253539330421145129047,000000000000000000000000002918448d350699a1534f0fee3b4a440afed057,148,0,0,False,align:matrix track1 col2 + (L3-L1 mod LO)
150,961290004060511159362379051074412907684344864,000000000000000000000000002b1b116c5606cf27f8e9eadef20fe7a306b420,149,0,0,False,align:matrix track1 col2 + (dy_mod mod LO)
150,916444142479154858348113401118464026176983448,0000000000000000000000000029184347e3e380509bef4bae0da8d0db351198,148,0,0,False,align:matrix track1 col2 + (d3_mod mod LO)
150,802399626111160835512634991670937071282141864,0000000000000000000000000023fb1891a942bc1e07b737edbb9f7d34c5baa8,148,0,0,False,align:matrix track1 col2 + (d2 residue (shelf2^3 mod LO))
150,1299440847442692347744691228067424331978266112,000000000000000000000000003a44d97040fb0fd21d55e706fddebefbb85600,149,0,0,False,align:matrix track1 col2 + (d3 residue (shelf3^3 mod LO))
150,1043009971589898775439399588192711822796820734,000000000000000000000000002ec52ad2d9f255a8e611a1ee25143421e290fe,149,0,0,False,align:matrix track1 col2 + (shelf3 - shelf2)
150,1087855833171255076453665238148660704304182150,0000000000000000000000000030c7f8f74c15a480430c411f097b4ae9b43386,149,0,0,False,align:matrix track1 col2 + (shelf_y - shelf2)
150,928965455221904752603921178745184867901979150,0000000000000000000000000029a8001c9f51917651d98e2dd30ae07b733a0e,148,0,0,False,align:matrix track1 col2 + (cube lift - shelf (d2))
150,1058222665930323321665643126378483510159819880,000000000000000000000000002f73ccea0e73339720ee024bd38f42b8834468,149,0,0,False,align:matrix track1 col2 + (cube lift - shelf (d3))
150,1093329999370815001755174207659658900643892192,000000000000000000000000003106d0183883563d35d39d9ffda43c9369cbe0,149,0,0,False,align:matrix track1 col2 + (cube lift - shelf (dy))
150,999123613157254276634442833836420065142120280,000000000000000000000000002ccd606858647a12a792a6849bec5c88721f58,149,0,0,False,align:matrix track1 col2 + (matrix t0 col2-col1)
150,726237035457665149062504670221145281097345536,000000000000000000000000002090cad4d317dc6ec1404dd1ac2d3ecc47aa00,147,0,0,False,align:matrix track1 col2 + (matrix t1 col2-col1)
150,978474251151294175097120413978653292760104960,000000000000000000000000002be05562fa6a5936009d3e380e77d9918f8000,149,0,0,False,align:matrix track1 col2 + (matrix t2 col2-col1)
150,1071952524541254005409413801059080413017591741,0000000000000000000000000030116957a58ca81ded98b9d4985dcdc01ccfbd,149,0,0,False,align:matrix track2 col1 + (L3-L2 mod LO)
150,945386695430510088318127613984832616397754455,000000000000000000000000002a6481ccaf7dd2c5a376639480f26a796f5057,149,0,0,False,align:matrix track2 col1 + (L3-L1 mod LO)
150,1408336162995508993158845319750050799222325248,000000000000000000000000003f26e80257a5ba73df5d75325202f60ce10000,147,0,0,False,align:matrix track2 col1 + (dy residue (shelf_y^3 mod LO))
150,1417791927850734437108565644599772967802535937,000000000000000000000000003f9374012bd2dd39efaeba9929017b06708001,147,0,0,False,align:matrix track2 col1 + (C_plus1 - C_floor)
150,1417791927850734437108565644599772967802535935,000000000000000000000000003f9374012bd2dd39efaeba9929017b06707fff,147,0,0,False,align:matrix track2 col1 + (C_minus1 - C_floor)
150,1071952092120867439749756948638214018049446142,000000000000000000000000003011681254698ecd3638f5946abc5a905310fe,149,0,0,False,align:matrix track2 col1 + (shelf3 - shelf2)
