source,tag,step,x,y,log2_sqrt_x,log2_sqrt_y,delta_x,delta_y,min_delta,closer,ratio_pmn_over_sqrt,is_p135_pubkey,x_eq_p135_px
00_Projects\patent\2^135-1da.txt,2^135-1da,7,29164543108253260878088944502454984171095745604455238383788225133237503928532,34131950668786944460209198444874227070590430993665841131914820649511583298828,127.00537534225352,127.1188290397147,1.340326804355328,1.2268731068941476,1.2268731068941476,y,2.340591405777222,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,8,40687254446000638959359099413714843771044232372712219057287881117749424899430,108067947080544177276028609721112365711123374935923761330330852583127946500361,127.24555607142595,127.95020099497246,1.1001460751828838,0.39550115163637883,0.39550115163637883,y,1.3153996136405763,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,9,113228443819325086898750482705831545652824513592776480081391895688374040988664,61903624454310072670225783535006077508247833455793492737829156231656575698053,127.98384986282437,127.54827954653952,0.36185228378447615,0.7974226000693205,0.36185228378447615,x,1.2850747531135525,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,10,30146889641073908650499463864910603538150418560438004139616530009425799864574,35644770224868439623058903218146965310250136764920273732871404953075473648665,127.0292721867016,127.15011281622662,1.3164299599072413,1.195589330382212,1.195589330382212,y,2.2903837351491076,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,11,50017642410013534011918227925060252596027242421238350729434501448682201114180,8839567466617460136162795970416376668093526164550513039639237714870970402134,127.39448613444382,126.14429144732468,0.9512160121650237,2.2014106992841698,0.9512160121650237,x,1.9335016722277307,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,12,76336868995848050447591932042494723988712331545209129600464560635133025744256,100211780934357483801069566515596084696702440227318825339746992437097963078443,127.69945761308612,127.89575771429872,0.6462445335227197,0.4499444323101179,0.4499444323101179,y,1.3659876425584856,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,13,102323324980216791272383527064022730843915922099495601708761084168688581972388,42200525706347172785093397150440399464795906383279690132595810392506082562311,127.91079917828367,127.27189809131416,0.434902968325177,1.0738040552946908,0.434902968325177,x,1.351819910305457,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,14,59202371798935836563393543955254154957915820749636302593508176308691988295084,7118355207004836626498012125170806484212576867523116444283929809646725570874,127.51609509325853,125.98807552094877,0.8296070533503119,2.3576266256600737,0.8296070533503119,x,1.7772012403488266,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,15,103313124660439700249946206818697838802959009207847725261860489911528707884879,91062062934048415821642886477871288582982692281711203123213027902490436015528,127.91774342440704,127.82669267710165,0.4279587222018094,0.519009469507191,0.4279587222018094,x,1.345328715978285,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,16,72184253850655068342698987721846440447460093107065494869124641734535602419666,44668003746095434370829968421304066042488190034800132281284232771605632760889,127.65910968792485,127.31288849608084,0.6865924586839903,1.0328136505279921,0.6865924586839903,x,1.609477555958725,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,17,46029613826286041679405596298954170915741839913234603438879044095734749022762,33893554695679535386798632060045339319231727647513733744689906421350004940017,127.33454877515145,127.11377308174202,1.011153371457392,1.2319290648668226,1.011153371457392,x,2.0155217775231806,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,18,81558653633097402693000422045127086671419099267701366443118518458250907543603,77145951662178761886731449664736647999018952322420734455726459669820636056776,127.74718658552008,127.7070628314273,0.5985155610887549,0.6386393151815427,0.5985155610887549,x,1.5141577952959115,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,19,113761472522359741080315509642366105567234189766497586516003982929386716104860,42782797051557544982518209708763994352046303687713732152921257187546569611909,127.98723767534223,127.2817830087349,0.3584644712666104,1.0639191378739339,0.3584644712666104,x,1.2820606132273715,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,20,15885795788399870992760039283473754097597311103577406101008738933838871486525,82015252158675674041972654526767176333542026431842871669094690883000236501055,126.56713628707602,127.75121372014321,1.778565859532823,0.5944884264656336,0.5944884264656336,y,1.5099370733497588,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,21,101312237931753304941537208040201323862313431027079358860139698873858887806222,3522429593346880494353355567206144784909689156634317892074721949968769283198,127.90363588010001,125.48058899332574,0.44206626650883224,2.8651131532831036,0.44206626650883224,x,1.3585486845768941,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,22,67611076173616429591231172354918981817614840248839457198037153304603422112161,4916335596669537515566034675676028969945216006521479622461432497787438009174,127.61189741116121,125.72109525810916,0.7338047354476371,2.624606888499677,0.7338047354476371,x,1.6630190967482026,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,23,113125841708655567866351172570457271041867725241760310377472998836400114106538,47554993402852659783523280816249929530677792841696049754255145782721233690197,127.98319591644098,127.35806602367911,0.3625062301678645,0.9876361229297287,0.3625062301678645,x,1.2856573852388822,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,24,49912303282415796605300061223545260534789231093038863230130055826601668724035,84985217258897115304565996176348371406942508159028004269260080466236507796968,127.39296534613322,127.77687356256828,0.9527368004756127,0.5688285840405625,0.5688285840405625,y,1.4833186806527525,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,25,15231456260359289866825076670210703555079355029084693471801892650395910064024,94127431777274751330262296568593389511515924963306261561736511045898601245037,126.5367945470579,127.85057522182824,1.8089075995509512,0.4951269247806094,0.4951269247806094,y,1.4094447491888746,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,26,10229316044738258621626673199634552915777807111742224750236760758698651643766,78844239365767769149237407397271806257207822796736372929889281068938948436653,126.24962244894314,127.72277028099532,2.0960796976657003,0.622931865613527,0.622931865613527,y,1.5400016168552035,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,27,108500484794181732020334353085704344817063936690370657308804303406432154260579,81676858296476067310392627681981161778122062203452815228663919911658258812980,127.95308239757944,127.74823129270088,0.39261974902941105,0.5974708539079572,0.39261974902941105,x,1.3127750718426272,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,28,57635333577169474483738443760488144838178377762312706208418862287114116589178,75279549673150086426008205466147017523819204936219350430518823537445139145127,127.49674437221304,127.68939660462111,0.8489577743957969,0.656305541987731,0.656305541987731,y,1.5760415196033706,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,29,90159946423900835191943124358524915272573582188516314237239717214242479515309,72585018341071133103757115895527271890120657255904358099481900803780553097733,127.81951093482579,127.66310350796068,0.526191211783049,0.6825986386481547,0.526191211783049,x,1.4401221766474415,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,30,94998114897230847653125752790359182353225205507240830160717158255493226169640,30288255585762722304651924486326113078274069351900633075404152685922222460097,127.85721704846577,127.03264685087358,0.48848509814306923,1.31305529573527,0.48848509814306923,x,1.40297091246807,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,31,41897497944403484185796511083503890887064122856325468285126475834942885079072,98563411244575601915997195901703080398602281902449199252331451764103353485839,127.26669965117871,127.8837936997491,1.079002495430124,0.4619084468597401,0.4619084468597401,y,1.3773626364507858,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,32,62822620398224168464517299046647778001197577472344149852802887963571826460723,36652462195841048781374273119777753242519828665186212694029751761779475683394,127.55890966601349,127.17022266435926,0.7867924805953507,1.1754794822495802,0.7867924805953507,x,1.725234510933509,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,33,503540250481731952177488095969125448090982720314380249952971323721427395790,63768598708481213643598069323764813118600951721159613365631977122612598888589,124.07739306315544,127.56969069514608,4.268309083453406,0.7760114514627613,0.7760114514627613,y,1.7123901612199977,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,34,94036372983032566177067725374293312211031962776923866528761938874786687961819,111468520802958786416822093702409249626758898327374711623336594069138002151257,127.84987705311664,127.97254982530558,0.49582509349220155,0.373152321303271,0.373152321303271,y,1.2951797381137655,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,35,53471636558729593160675952452100718608501455188827419473397909736149759440764,97362452957919373610136763716084212055453445767485480532952374582608095892798,127.44265452206663,127.8749503636653,0.9030476245422059,0.4707517829435407,0.4707517829435407,y,1.3858314315195879,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,36,79474078440764271119565684303454813200507954066845056589895188961188410077275,46264848043940769062556466547074408294145152523194638721664823544214676484594,127.72850979690534,127.33822583190266,0.6171923497034999,1.007476314706186,0.6171923497034999,x,1.5338871540833952,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,37,471901426473233673555206721997143348684985575745426567096821156483439069447,103498086679034992873004820750593321326765478710407374459262720472735381324072,124.03058227707704,127.91903370193309,4.315119869531799,0.4266684446757587,0.4266684446757587,y,1.3441260561229043,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,38,71922259922797961023570771339495565830274828954443105811535996175638580875361,72039468466609782382050898856244522634915881540027977709697174434556143100902,127.65648678249877,127.65766137399723,0.6892153641100733,0.6880407726116138,0.6880407726116138,y,1.6110941132627674,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,39,38186733465091360973088963327306432582490095848290819439504689344605492084172,91055458703353256708747280799488319257818372202838591955416058043458726345515,127.19980336348384,127.82664035983535,1.1458987831250005,0.5190617867734887,0.5190617867734887,y,1.4330230216056554,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,40,39062904096574263836733862345706523565409043141763470445349256679712299108132,79565728918501953435920145662259810427844634739525467891997518195190755537926,127.2161672102602,127.72934118438349,1.1295349363486429,0.6163609622253614,0.6163609622253614,y,1.5330034696183708,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,41,28687778319814492490332629309646315280295373021556805425633580521827756757152,105273230967237942358188121881705368359966975915535478884753794215756283495737,126.99348572830401,127.93130096934851,1.352216418304832,0.4144011772603346,0.4144011772603346,y,1.3327453765889703,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,42,73563182495485663460825451673686063253277473082954015813746572976154023594596,21478822611310796292254566505673622052475705352309331809905303391820546503208,127.67275955325604,126.78472506189311,0.6729425933528006,1.5609770847157256,0.6729425933528006,x,1.5943215117640102,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,43,11853758436871337734627726415664765335503602653966841321305663986607386791520,2861272308687251674230777206792516067287845056475999165847268472329760914105,126.35593988711832,125.3306319613705,1.989762259490517,3.015070185238341,1.989762259490517,x,3.9717154321531583,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,44,59373205384573850468854862219714290250175490795385229662539166008675253981856,31662487464527584060506204680092536185074826702397744622618051482980797556334,127.51817360675342,127.06465490610054,0.827528539855422,1.2810472405083007,0.827528539855422,x,1.7746426420466594,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,45,109257469331318351757298553555895543472248587356691849561701824281848872386078,12637439751373208306523004386749747247711216508005732934967270375721752911152,127.95809760926848,126.40211971278877,0.38760453734036465,1.9435824338200722,0.38760453734036465,x,1.3082194212689382,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,46,32096641642636697386359806741358254717125914375554751362444509428944464032193,36362240133256025330327878005765891346915272504303291976874442518311010053116,127.07447878182374,127.16448814621168,1.271223364785094,1.1812140003971647,1.1812140003971647,y,2.2676751734223477,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,47,23366139932973870046107205281973709346266060073092469598113034246895267648488,68357338859625322730581123064663009415713327443228392313155668461321209604996,126.84547731660727,127.61981572282868,1.5002248300015653,0.7258864237801641,0.7258864237801641,y,1.6539165271221528,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,48,29431473265973690071084410229124723776947611257731985641126647000616042637705,58886386134502921404956040117789870569026330824550722096802128432621652779624,127.01194748661624,127.51223467464565,1.3337546599926076,0.8334674719631878,0.8334674719631878,y,1.781963111611615,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,49,29743511525446921414486737447010886920817799985112890912361954926173455268495,78764274391301699035179725881890387916435002922137443234599617664928164469327,127.0195550968878,127.72203830859576,1.3261470497210355,0.6236638380130883,0.6236638380130883,y,1.5407831574134874,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,50,31404680452809203293825063272434085937996897725674578392652754504953343539457,32811613629486727781734554556920764484932960066723866041645769427319632907044,127.0587574006102,127.09037087838725,1.2869447459986305,1.2553312682215871,1.2553312682215871,y,2.387219570845294,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,51,96235068447284489808391364384870949642457652596324182839316347926044677430357,71496834076819539944715471941763319042468488323981177415702919236529026765062,127.86654896257038,127.6522072856667,0.47915318403845764,0.6934948609421306,0.47915318403845764,x,1.393925236535479,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,52,89567809815362493865950083837464610758736510880971221917575051541797132056003,113389031900808884479151345862776026093974930925678947043513121463979416413999,127.81475777005319,127.98487220087145,0.5309443765556436,0.36082994573739385,0.36082994573739385,y,1.2841644322256074,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,53,33528127342528969130703568669459728578808652432929634344791798015815582873926,85643021713125811447716534802759047884138245116084521109063974694049595208810,127.10595355875155,127.78243545508566,1.2397485878572838,0.5632666915231872,0.5632666915231872,y,1.4776111843361812,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,54,5102908537164379552664217594432010948484707292469510197520235977347454238251,90227714321068176212561511445333462401529031706266411233520360166745388653060,125.74796345006011,127.82005292541079,2.597738696548727,0.5256492211980469,0.5256492211980469,y,1.439581254247159,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,55,70239119057487587660933756227908470693662010925352452376538169715056025054811,99689285042285947940236741698273264737862238122077184299151804392594738880526,127.63940498103679,127.89198682920959,0.706297165572055,0.45371531739925414,0.45371531739925414,y,1.369562701679965,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,56,80880337232979084152962515218903933153203816515622758706448254012681207259587,87553677350347561135912702132486227805031646463212265630283795125276399637434,127.74116211202652,127.79835149307142,0.604540034582331,0.547350653537415,0.547350653537415,y,1.4613995351318354,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,57,68830973244088146125515805157257242817612559982673166663345916614310454813954,68951611517001731903063519033013494761135194368306240326718281479585248348340,127.62479656035097,127.62605974091078,0.7209055862578692,0.7196424056980687,0.7196424056980687,y,1.6467738055609635,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,58,50415186224482492984388691010355628203094957951692672822394024835436122164549,61299698499016636488979571553540536727009436395933084501378136266526632497190,127.4001967919341,127.54120759475738,0.9455053546747307,0.8044945518514618,0.8044945518514618,y,1.7465337865909814,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,59,41553461949404468625324878770090802829916208248480847097785185830065124791354,26627982755387328757385886031543929532131521823804079543574674250119720767058,127.26075194444834,126.93973917525065,1.0849502021604975,1.405962971358184,1.0849502021604975,x,2.1213022599903635,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,60,86235032698700554800469685188602221053648471323770415724801896534263263321620,31781010374567396288338804053758997508069359392266439864601615799087474021419,127.7874046449775,127.06735010134189,0.5582975016313376,1.2783520452669586,0.5582975016313376,x,1.4725304849320757,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,61,8573008360646134400782664326990444340381632040953731291858489583065655921215,49835853937047845078440605817983803007322174792967755424596911048328516492739,126.12220433345514,127.39185963033745,2.2234978131537018,0.953842516271389,0.953842516271389,y,1.9370249224291554,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,62,77775465640253116399209212173253203360183982811357878901516970991654435716956,85650332940087546810055823354186917597450885931301021277323118549202817405721,127.71292516930659,127.7824970329029,0.6327769773022489,0.5632051137059493,0.5632051137059493,y,1.4775481175569187,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,63,114891201100547078596762824096405764042744705139436244288001187053675589947716,18145899331141377148281770454883887684240914667692477227424316672674344225167,127.99436581014206,126.66308938580724,0.35133633646678597,1.6826127608015993,0.35133633646678597,x,1.275741771551646,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,64,43336446216282165446036305593220196057543377582614964269339482196537419591032,44054493322947206173368363750629036291980840839925086497947114322485554639919,127.29105803111622,127.30291219263803,1.0546441154926143,1.0427899539708034,1.0427899539708034,y,2.0602079339353874,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,65,22043099545195781296441188507298863370919063389221745187666912496051845252131,62937117782202598446215698460768331674976252436270823573195371887794612061272,126.80343115560713,127.56022316154149,1.5422709910017132,0.7854789850673571,0.7854789850673571,y,1.723664493370081,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,66,91492124790618105598399880886203398668625581646513950717156850985469194636374,92021509841049282507661013896852686039291195373711540859061115763983771935901,127.83009138990728,127.8342531695322,0.5156107567015541,0.511448977076641,0.511448977076641,y,1.4254811651217292,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,67,63923447461224099470459324992267456139423045184349836410029828955266225417409,69491520933597948086358482637214617403757907981940185890372241576577128607948,127.57144021396013,127.63168608418236,0.7742619326487082,0.7140160624264766,0.7140160624264766,y,1.6403640854914021,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,68,68345342304528089402309129854464239335749482599101175413877980531357567770662,63293589049749814802497104140970614002543237159360084896584764988620925514302,127.61968911689496,127.56429729461031,0.7260130297138851,0.7814048519985299,0.7260130297138851,x,1.6540616754927135,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,69,1739258963535550826430429958154337906874926958507389899891632323552023420404,31872328607254106040577745222583280549286706769924804735857483894191705064227,124.97153993621234,127.06941981919061,3.3741622103964986,1.2762823274182231,1.2762823274182231,y,2.4221401209129265,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,70,9446374186903275360515095106666816240234309646333013812453008183143305089230,10772126819199477643864791946929974362178423452524546704104271649647578649529,126.19218390038502,126.28691916559994,2.153518246223829,2.0587829810088962,2.0587829810088962,y,4.166346941563233,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,71,5276135868109373541487662459410372534583507817758807797475473721449409954511,72698270656747252972404890880159309457281741625820675177278611811427608717714,125.77204441654918,127.66422812861333,2.573657730059657,0.6814740179955162,0.6814740179955162,y,1.6037775161769252,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,72,14297361010194589463761918049973697934902256874664977269075748553214887636860,97718503004667612924480177728437271961065377790961733073191814288828042247282,126.49114204604491,127.87758348694783,1.8545601005639227,0.4681186596610117,0.4681186596610117,y,1.3833043991954974,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,73,105979389847786093733577076925893167695702818326444975291385714612402465145604,40267945955303824445961324653093885279936125614117810084449815100456646536183,127.9361235164282,127.23808354727909,0.4095786301806481,1.107618599329748,0.4095786301806481,x,1.3282977997671819,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,74,24354852842211987748491635219209175554709133212026456488637129127219753050421,109229014368430530332301022337813091816275907987898130656693397283784893187305,126.87537223876959,127.95790971739808,1.470329907839255,0.38779242921076273,0.38779242921076273,y,1.3083898105709189,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,75,26352351107441826596902798339530441635491567029832345769117895196263055532130,7650835025689650826690536102005465139850949197192324785057624041216383782628,126.93223344679772,126.04011216562175,1.4134686998111186,2.305589980987088,1.4134686998111186,x,2.6637684855651367,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,76,48583813848941399069868560836085564762946789850441316084812875343235048303838,76422657895152015704385358578994528886627066373836299442124823797720444981327,127.37350547900004,127.70026782266925,0.9721966676087959,0.6454343239395947,0.6454343239395947,y,1.5642101214859983,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,77,26562264415538166547479354701860638212021627544013403852140736892905597810016,70954079197909494858073493587130435203997376145135432808140505445873857335950,126.9379566760843,127.6467104198107,1.4077454705245414,0.698991726798138,0.698991726798138,y,1.6233698526378855,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,78,42993256623080634913633442417236776777758816037461216815168689393377431868451,34772569368008471599135317359478502097846920979186945140484917980240721941239,127.28532280307648,127.13224244206432,1.0603793435323532,1.2134597045445217,1.0603793435323532,x,2.085479807533042,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,79,92041813818009777501909873315909433839949761727400499802804250366423830889778,42150471793517014942308527567169766693470627358308252272564803551807416860797,127.83441231284445,127.27104199544767,0.5112898337643954,1.0746601511611706,0.5112898337643954,x,1.425323929340091,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,80,51317621787922001438498673574038116371761090950327721613843809365508546251167,20299946368374081905811953332050168160143844797050265670592116475430592978832,127.4129947623066,126.74400556365694,0.9327073843022435,1.6016965829518997,0.9327073843022435,x,1.908854824109783,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,81,96264484297143446585207310240283136921945469372017986361230929360078756538801,42588833667289739702231334193633356382174146527401020223398649336486520054206,127.86676942075037,127.27850521619739,0.4789327258584757,1.0671969304114592,0.4789327258584757,x,1.393712247141502,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,82,77306898183268288313854844962150308263106617634772944827990943647781152035254,83350682026844954192904127308536788685770385835813577389365968855680653964355,127.70856618233407,127.76286460786143,0.637135964274774,0.5828375387474057,0.5828375387474057,y,1.4977922592010784,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,83,27960333021532060250166402728673937441756965211447244615335597349068656683239,46245364372657532234354405437214752146206233903912863814056348876445881774916,126.97495837773688,127.33792198440712,1.370743768871961,1.0077801622017215,1.0077801622017215,y,2.010814729602473,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,84,107412644391845992583585417031857940419321453392508785272825323762409414237352,19388020908737644563370047044211641650610682063837546862180554577235313015619,127.94581357034497,126.71085037745573,0.3998885762638773,1.6348517691531201,0.3998885762638773,x,1.3194060050896654,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,85,95797902069646621611601347899230489704879609017530211998029640903938556473493,103413759440034991324315445379715998404524445303187465718651946765788203198939,127.86326463669184,127.9184457293325,0.4824375099169985,0.4272564172763362,0.4272564172763362,y,1.3446739684245952,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,86,4628130833302001713097669292456947456504518770716228277248782154969893651539,104197243211046824852120760892289695204569940292529995190088556278792851231346,125.67751838266474,127.92389020723863,2.6681837639441035,0.42181193937021483,0.42181193937021483,y,1.3396089680667131,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,87,61159873768082945464242694337469664089721172479574540197866997287581935986897,16757438949381783025688280385457416425025670951988925672730697241827153870861,127.5395603202337,126.60566844463719,0.8061418263751343,1.7400337019716487,0.8061418263751343,x,1.7485291242413439,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,88,107118172216778141175954935665669538897291969131595678675451893942850605993465,113995209616898407909337393033425162951994527283719777811350735035912271283167,127.94383327762908,127.98871825304639,0.4018688689797641,0.35698389356245824,0.35698389356245824,y,1.280745562837727,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,89,20342944567712353676613545279897897773875024751523945546914303152003749581150,21547332902897688891595375228282272104519443654618120861559070454332570589974,126.7455318653217,126.78702225856973,1.6001702812871421,1.5586798880391068,1.5586798880391068,y,2.945841661908849,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,90,106712661119640448310942432360937383091709833544893028714079735101228782949707,54217213546459804382870153873670916733755453674408169620959761810819453335350,127.94109733192346,127.4526430901386,0.40460481468537973,0.8930590564702462,0.40460481468537973,x,1.3237262635308953,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,91,107848064488084859281661897688260155345059343092830144583837979091250638468808,78104939658631707069548551714570906129121397424199196631764287104149732176695,127.94873179575433,127.71597450215471,0.39697035085452065,0.6297276444541283,0.39697035085452065,x,1.3167398611685073,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,92,45964447753985748189680169957772131349128164852432420160514358211496173850090,20822240562146196394063948323712173022087310975005404754998174965939059482680,127.33352680934787,126.76233026429344,1.012175337260968,1.5833718823154055,1.012175337260968,x,2.0169500239633082,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,93,23815407206449413554938281715437328999518673327594357624395449757425451185456,9966385223190792230332974728902954812608236118399808224037954256633431903108,126.85921521409767,126.23083872752875,1.4864869325111743,2.1148634190800997,1.4864869325111743,x,2.8020582213860767,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,94,90391927938731832993043127202621709744492340871728414291081172209012436367391,48149271333635985434321021317906601010309335334943077046331690601615829010803,127.82136457808689,127.36702458833354,0.5243375685219517,0.9786775582753102,0.5243375685219517,x,1.438273027316717,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,95,35425469975707190196259600803576940461541768323490916478835423212476873833071,30334704604778009750769624357560621571663039879475554937156074806825605374212,127.14566110218732,127.03375223705548,1.2000410444215257,1.3119499095533664,1.2000410444215257,x,2.2974620714583156,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,96,16684802241151569022204376644802066487230842094370434095547088427838576011912,33818408365685340554995931177686479330166588655448207763859644736619739680034,126.60253489916266,127.11217198679172,1.743167247446179,1.2335301598171227,1.2335301598171227,y,2.3514165937975715,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,97,24165049476650953567442214420830263832413974394401996013846561501308317984760,64330791236971950566089155962440700136572806459679525945877227806026144780642,126.8697285800247,127.57602232233498,1.4759735665841367,0.7696798242738637,0.7696798242738637,y,1.7048913768767269,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,98,34682722211444157254463148783846025463981929494129753833087856964080623274190,53012872349957554731294962241983915367091311708995435574076521116528825159751,127.13037617505185,127.43643896122389,1.2153259715569924,0.9092631853849545,0.9092631853849545,y,1.878086075502288,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,99,90913202484573363987309651797371996152125197318030741563268250964619923451381,14114611467211991090944080335612832667358057736293319456317926726234024166201,127.82551251517332,126.48186231385989,0.5201896314355254,1.8638398327489472,0.5201896314355254,x,1.4341437430590307,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,100,3122187049202611784123090234883483699743327534081392416386851385474972445708,29158216812138940791696804937716864189559080497632267451313915559388593641675,125.39358204392205,127.00521885247012,2.952120102686792,1.3404832941387261,1.3404832941387261,y,2.5323613716528643,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,101,3413326472211060325026639285608247056506068394990314773097307870734024303344,36218420273883954653836156973524309550826560918664840944507716659163399861398,125.45789276305007,127.1616294167885,2.887809383558774,1.1840727298203413,1.1840727298203413,y,2.272173072542806,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,102,51417669235515182090505767362205949741131140022172066452296871153765706382478,84595694008857553603127054231982818794793885259841143212319381547278719009960,127.41439971284197,127.77355972113843,0.9313024337668775,0.5721424254704109,0.5721424254704109,y,1.486729749843147,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,103,112678501093926643535207674942142650170960312242857059666766369325402640100603,37813311586651328107579776568543742992064997756820808823433853374494926302560,127.98033779191262,127.19271470679637,0.36536435469621914,1.1529874398124782,0.36536435469621914,x,1.28820692693299,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,104,114631684278460325069705227196128579279524416274397006543836160742584873118562,107146210470477610192636431670549374730569760054088690257130974274484916561173,127.99273458373435,127.94402206612155,0.3529675628744885,0.4016800804872906,0.3529675628744885,x,1.2771850430245422,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,105,48935394508161964451428377077808801578367041256366090960184635702674642946417,83205513408920710588515583326638316733287007976511692485406729348900706108757,127.37870677092693,127.76160716980783,0.966995375681919,0.5840949768010161,0.5840949768010161,y,1.499098288497574,False,False
00_Projects\patent\2^135-1da.txt,2^135-1da,106,101119163126770100854191223075764362969583268573237165206304437859837045362249,55900553888430073846805139719668646762505897135940219567490106168630860519410,127.90225986755118,127.47469889473282,0.4434422790576656,0.871003251876017,0.4434422790576656,x,1.3598450582085921,False,False
