idx	priority	label	center_dec	center_hex	lo_dec	hi_dec	lo_hex	hi_hex	width_bits
410	3	wavg2b(b2[11],b3[43])	34288134345527326421256783109210583974851	0x64c38677a270088b6dd1234ea4ec51c3c3	34288134345527326421238336365136874423235	34288134345527326421275229853284293526467	00000000000000000000000000000064C38677A270088B6CD1234EA4EC51C3C3	00000000000000000000000000000064C38677A270088B6ED1234EA4EC51C3C3	65
411	3	avg(b1[53],b2[23])	34288046912551850709120132238392527475569	0x64c375a0db238536135cf884bdfe44d371	34288046912551850709101685494318817923953	34288046912551850709138578982466237027185	00000000000000000000000000000064C375A0DB238536125CF884BDFE44D371	00000000000000000000000000000064C375A0DB238536145CF884BDFE44D371	65
412	3	wavg2a(b1[14],b1[34])	34506410891634216190634060418266403434787	0x6567bd003e71a8cff0b9765626cb53f123	34506410891634216190615613674192693883171	34506410891634216190652507162340112986403	0000000000000000000000000000006567BD003E71A8CFEFB9765626CB53F123	0000000000000000000000000000006567BD003E71A8CFF1B9765626CB53F123	65
413	3	wavg2b(b3[8],b3[45])	34287460742210657572620578189337753142943	0x64c304bc6d4884a7c5293c00087e61c69f	34287460742210657572602131445264043591327	34287460742210657572639024933411462694559	00000000000000000000000000000064C304BC6D4884A7C4293C00087E61C69F	00000000000000000000000000000064C304BC6D4884A7C6293C00087E61C69F	65
414	3	wavg2a(b4[0],b4[49])	34287436579503325046997176390948987249127	0x64c300151d0a5865b3ba0f84fb162ea1e7	34287436579503325046978729646875277697511	34287436579503325047015623135022696800743	00000000000000000000000000000064C300151D0A5865B2BA0F84FB162EA1E7	00000000000000000000000000000064C300151D0A5865B4BA0F84FB162EA1E7	65
415	3	wavg2a(b1[14],b4[58])	34507393602122481201096852185201596775669	0x65687a439c9c06260676636a0e22253cf5	34507393602122481201078405441127887224053	34507393602122481201115298929275306327285	00000000000000000000000000000065687A439C9C06260576636A0E22253CF5	00000000000000000000000000000065687A439C9C06260776636A0E22253CF5	65
416	3	diff_low(b3[38],b4[0])	34286488599960602390563660466512408457575	0x64c249821d098354cd37e93193d4d1b167	34286488599960602390545213722438698905959	34286488599960602390582107210586118009191	00000000000000000000000000000064C249821D098354CC37E93193D4D1B167	00000000000000000000000000000064C249821D098354CE37E93193D4D1B167	65
417	3	avg(b1[10],b4[15])	34507440211184661066033495077416754302089	0x6568833d9dae629c82ba9698bfc8194c89	34507440211184661066015048333343044750473	34507440211184661066051941821490463853705	0000000000000000000000000000006568833D9DAE629C81BA9698BFC8194C89	0000000000000000000000000000006568833D9DAE629C83BA9698BFC8194C89	65
418	3	wavg2b(b2[3],b3[54])	34286339028140639542593253095215696164160	0x64c22cb3a741a9ca9fb006b706ce4fb540	34286339028140639542574806351141986612544	34286339028140639542611699839289405715776	00000000000000000000000000000064C22CB3A741A9CA9EB006B706CE4FB540	00000000000000000000000000000064C22CB3A741A9CAA0B006B706CE4FB540	65
419	3	wavg2b(b2[38],b3[44])	34286045370181142359456616719090297587240	0x64c1f42532b767d6e062b58c4df1e3c628	34286045370181142359438169975016588035624	34286045370181142359475063463164007138856	00000000000000000000000000000064C1F42532B767D6DF62B58C4DF1E3C628	00000000000000000000000000000064C1F42532B767D6E162B58C4DF1E3C628	65
420	3	avg(b1[2],b2[37])	34285279690723791794080386321153428243397	0x64c160ae49477154307d78f639c9cf43c5	34285279690723791794061939577079718691781	34285279690723791794098833065227137795013	00000000000000000000000000000064C160AE494771542F7D78F639C9CF43C5	00000000000000000000000000000064C160AE49477154317D78F639C9CF43C5	65
421	3	avg(b1[56],b4[16])	34508700952340278767360057702997891334925	0x6569760cf43ac14606c8993b327fc9c30d	34508700952340278767341610958924181783309	34508700952340278767378504447071600886541	0000000000000000000000000000006569760CF43AC14605C8993B327FC9C30D	0000000000000000000000000000006569760CF43AC14607C8993B327FC9C30D	65
422	3	wavg2b(b4[3],b4[71])	34509035594461351860422754584944563733054	0x6569b680159d488f21edfbe7142cec423e	34509035594461351860404307840870854181438	34509035594461351860441201329018273284670	0000000000000000000000000000006569B680159D488F20EDFBE7142CEC423E	0000000000000000000000000000006569B680159D488F22EDFBE7142CEC423E	65
423	3	wavg2b(b1[42],b2[3])	34284731429756448988672027859974606919216	0x64c0f716eefdbbcaa557aa275089e59630	34284731429756448988653581115900897367600	34284731429756448988690474604048316470832	00000000000000000000000000000064C0F716EEFDBBCAA457AA275089E59630	00000000000000000000000000000064C0F716EEFDBBCAA657AA275089E59630	65
424	3	diff_low(b4[28],b4[72])	34284282781207062749827172559842739886595	0x64c0a0aeda2dad748b372412c3312e1a03	34284282781207062749808725815769030334979	34284282781207062749845619303916449438211	00000000000000000000000000000064C0A0AEDA2DAD748A372412C3312E1A03	00000000000000000000000000000064C0A0AEDA2DAD748C372412C3312E1A03	65
425	3	wavg2b(b1[18],b3[18])	34284176048365299825325955465721450229253	0x64c08c208451d879572780c9aeb0ae6e05	34284176048365299825307508721647740677637	34284176048365299825344402209795159780869	00000000000000000000000000000064C08C208451D879562780C9AEB0AE6E05	00000000000000000000000000000064C08C208451D879582780C9AEB0AE6E05	65
426	3	avg(b1[62],b3[41])	34510441410487248114691754739789229113289	0x656ac5402a75664925e2479f36b106bfc9	34510441410487248114673307995715519561673	34510441410487248114710201483862938664905	000000000000000000000000000000656AC5402A75664924E2479F36B106BFC9	000000000000000000000000000000656AC5402A75664926E2479F36B106BFC9	65
427	3	avg(b3[13],b4[41])	34510511812116078252887577814489087244923	0x656ad2cf3bf0e2baf794952d50b71a7a7b	34510511812116078252869131070415377693307	34510511812116078252906024558562796796539	000000000000000000000000000000656AD2CF3BF0E2BAF694952D50B71A7A7B	000000000000000000000000000000656AD2CF3BF0E2BAF894952D50B71A7A7B	65
428	3	avg(b3[38],b4[26])	34283056098366850570328226246634310638388	0x64bfb46eb801a674f3a1f3e07e68169b34	34283056098366850570309779502560601086772	34283056098366850570346672990708020190004	00000000000000000000000000000064BFB46EB801A674F2A1F3E07E68169B34	00000000000000000000000000000064BFB46EB801A674F4A1F3E07E68169B34	65
429	3	diff_low(b2[36],b4[16])	34510943779817513073959346245625692359836	0x656b2600e2da46b5816c19b01338a90c9c	34510943779817513073940899501551982808220	34510943779817513073977792989699401911452	000000000000000000000000000000656B2600E2DA46B5806C19B01338A90C9C	000000000000000000000000000000656B2600E2DA46B5826C19B01338A90C9C	65
430	3	wavg2a(b2[42],b4[73])	34282806278566593732894497513101522379527	0x64bf8451a6d37a218b6bd85a4b29102307	34282806278566593732876050769027812827911	34282806278566593732912944257175231931143	00000000000000000000000000000064BF8451A6D37A218A6BD85A4B29102307	00000000000000000000000000000064BF8451A6D37A218C6BD85A4B29102307	65
431	3	diff_low(b1[22],b2[27])	34282635214253634346623463414360925004327	0x64bf635f87a54e6c4e2834867cb15be227	34282635214253634346605016670287215452711	34282635214253634346641910158434634555943	00000000000000000000000000000064BF635F87A54E6C4D2834867CB15BE227	00000000000000000000000000000064BF635F87A54E6C4F2834867CB15BE227	65
432	3	wavg2a(b3[6],b3[21])	34511371984899323396914818259403965259237	0x656b787906d3f4e42abbd075a09100dde5	34511371984899323396896371515330255707621	34511371984899323396933265003477674810853	000000000000000000000000000000656B787906D3F4E429BBD075A09100DDE5	000000000000000000000000000000656B787906D3F4E42BBBD075A09100DDE5	65
433	3	avg(b1[18],b3[10])	34511411463337256177276897016144807146066	0x656b801376c4bcc3e57ebe2663e9753252	34511411463337256177258450272071097594450	34511411463337256177295343760218516697682	000000000000000000000000000000656B801376C4BCC3E47EBE2663E9753252	000000000000000000000000000000656B801376C4BCC3E67EBE2663E9753252	65
434	3	avg(b3[57],b4[41])	34511425683058007212475161682706629077206	0x656b82d08ce085f0840778da9350ff28d6	34511425683058007212456714938632919525590	34511425683058007212493608426780338628822	000000000000000000000000000000656B82D08CE085F0830778DA9350FF28D6	000000000000000000000000000000656B82D08CE085F0850778DA9350FF28D6	65
435	3	avg(b1[33],b2[20])	34282433978549692530178454556035108425507	0x64bf3c9dd7f8f84aa743bf4346c1edcf23	34282433978549692530160007811961398873891	34282433978549692530196901300108817977123	00000000000000000000000000000064BF3C9DD7F8F84AA643BF4346C1EDCF23	00000000000000000000000000000064BF3C9DD7F8F84AA843BF4346C1EDCF23	65
436	3	diff_low(b2[6],b2[18])	34281805108314086375383737956155007583575	0x64bec38025ade739c49fe18034c0064557	34281805108314086375365291212081298031959	34281805108314086375402184700228717135191	00000000000000000000000000000064BEC38025ADE739C39FE18034C0064557	00000000000000000000000000000064BEC38025ADE739C59FE18034C0064557	65
437	3	avg(b2[12],b2[16])	34281265146840598454565844919170416373746	0x64be5b81fdbb2c73afd1dca65d5e09eff2	34281265146840598454547398175096706822130	34281265146840598454584291663244125925362	00000000000000000000000000000064BE5B81FDBB2C73AED1DCA65D5E09EFF2	00000000000000000000000000000064BE5B81FDBB2C73B0D1DCA65D5E09EFF2	65
438	3	wavg2a(b3[26],b4[17])	34512687014456934021169268110887003298875	0x656c75bcfd57e2959e227c6a5f4e631c3b	34512687014456934021150821366813293747259	34512687014456934021187714854960712850491	000000000000000000000000000000656C75BCFD57E2959D227C6A5F4E631C3B	000000000000000000000000000000656C75BCFD57E2959F227C6A5F4E631C3B	65
439	3	wavg2b(b2[11],b2[13])	34281175444418991169478837015156839340673	0x64be4a3b51feb7d90e87c42aee4a5eda81	34281175444418991169460390271083129789057	34281175444418991169497283759230548892289	00000000000000000000000000000064BE4A3B51FEB7D90D87C42AEE4A5EDA81	00000000000000000000000000000064BE4A3B51FEB7D90F87C42AEE4A5EDA81	65
440	3	wavg2b(b1[39],b4[52])	34513371984578694009716133394395583687331	0x656cf9a89fbf8488a1f579c196411b2aa3	34513371984578694009697686650321874135715	34513371984578694009734580138469293238947	000000000000000000000000000000656CF9A89FBF8488A0F579C196411B2AA3	000000000000000000000000000000656CF9A89FBF8488A2F579C196411B2AA3	65
441	3	avg(b1[13],b2[37])	34280533824006725624055505221918703294920	0x64bdcea8fdd8eb8203568ae646868919c8	34280533824006725624037058477844993743304	34280533824006725624073951965992412846536	00000000000000000000000000000064BDCEA8FDD8EB8202568AE646868919C8	00000000000000000000000000000064BDCEA8FDD8EB8204568AE646868919C8	65
442	3	wavg2b(b1[62],b4[41])	34279715171482640274430658456173599981564	0x64bd30fe4e4ed68190fd07fa8838cefffc	34279715171482640274412211712099890429948	34279715171482640274449105200247309533180	00000000000000000000000000000064BD30FE4E4ED6818FFD07FA8838CEFFFC	00000000000000000000000000000064BD30FE4E4ED68191FD07FA8838CEFFFC	65
443	3	wavg2a(b1[44],b3[12])	34514482631277439799670545728398323251577	0x656dcf8fbbe91b130205f1359609fe7979	34514482631277439799652098984324613699961	34514482631277439799688992472472032803193	000000000000000000000000000000656DCF8FBBE91B130105F1359609FE7979	000000000000000000000000000000656DCF8FBBE91B130305F1359609FE7979	65
444	3	avg(b1[44],b2[17])	34279407625871467131642732363467157109629	0x64bcf5c322f5d84f83284c8d6e72077b7d	34279407625871467131624285619393447558013	34279407625871467131661179107540866661245	00000000000000000000000000000064BCF5C322F5D84F82284C8D6E72077B7D	00000000000000000000000000000064BCF5C322F5D84F84284C8D6E72077B7D	65
445	3	wavg2a(b1[44],b3[56])	34514543556006901730309717986279492707062	0x656ddb4b8e1b370582da66c9ab8bb862f6	34514543556006901730291271242205783155446	34514543556006901730328164730353202258678	000000000000000000000000000000656DDB4B8E1B370581DA66C9AB8BB862F6	000000000000000000000000000000656DDB4B8E1B370583DA66C9AB8BB862F6	65
446	3	wavg2a(b4[48],b4[69])	34279185384164574688072060337614797051331	0x64bccaf5c6414e304df74de7e8b0b295c3	34279185384164574688053613593541087499715	34279185384164574688090507081688506602947	00000000000000000000000000000064BCCAF5C6414E304CF74DE7E8B0B295C3	00000000000000000000000000000064BCCAF5C6414E304EF74DE7E8B0B295C3	65
447	3	diff_low(b1[40],b3[27])	34515895988740211131755311852289467284645	0x656edfc3a311fea8610e423a3832e2fca5	34515895988740211131736865108215757733029	34515895988740211131773758596363176836261	000000000000000000000000000000656EDFC3A311FEA8600E423A3832E2FCA5	000000000000000000000000000000656EDFC3A311FEA8620E423A3832E2FCA5	65
448	3	wavg2a(b4[6],b4[34])	34516853201719726227387094323628779745333	0x656f981de16e31a9cbe2def6561563b035	34516853201719726227368647579555070193717	34516853201719726227405541067702489296949	000000000000000000000000000000656F981DE16E31A9CAE2DEF6561563B035	000000000000000000000000000000656F981DE16E31A9CCE2DEF6561563B035	65
449	3	wavg2a(b1[33],b4[75])	34516977659680539403024351244636880808449	0x656fb01621be9834e4157aa4ff04caaa01	34516977659680539403005904500563171256833	34516977659680539403042797988710590360065	000000000000000000000000000000656FB01621BE9834E3157AA4FF04CAAA01	000000000000000000000000000000656FB01621BE9834E5157AA4FF04CAAA01	65
450	3	avg(b3[19],b4[27])	34276899018269564772703657780436518285083	0x64bb129f3b8a9b8918c7514c3b6cfbaf1b	34276899018269564772685211036362808733467	34276899018269564772722104524510227836699	00000000000000000000000000000064BB129F3B8A9B8917C7514C3B6CFBAF1B	00000000000000000000000000000064BB129F3B8A9B8919C7514C3B6CFBAF1B	65
451	3	avg(b4[19],b4[53])	34517033188872636322965186030400859306955	0x656fbac7eeaf3582f740454a3535d87bcb	34517033188872636322946739286327149755339	34517033188872636322983632774474568858571	000000000000000000000000000000656FBAC7EEAF3582F640454A3535D87BCB	000000000000000000000000000000656FBAC7EEAF3582F840454A3535D87BCB	65
452	3	wavg2a(b2[12],b4[4])	34517281612194014291114822675585595299872	0x656feaa025d2c3659d7e006c7455335820	34517281612194014291096375931511885748256	34517281612194014291133269419659304851488	000000000000000000000000000000656FEAA025D2C3659C7E006C7455335820	000000000000000000000000000000656FEAA025D2C3659E7E006C7455335820	65
453	3	diff_low(b2[22],b2[33])	34517309772186185464364806811820182958546	0x656ff00c8ae4d90957375e72edd3c771d2	34517309772186185464346360067746473406930	34517309772186185464383253555893892510162	000000000000000000000000000000656FF00C8AE4D90956375E72EDD3C771D2	000000000000000000000000000000656FF00C8AE4D90958375E72EDD3C771D2	65
454	3	diff_low(b1[39],b4[20])	34276247907623639931107086446155512942525	0x64ba9538ffce03a0a71bfec935d5380fbd	34276247907623639931088639702081803390909	34276247907623639931125533190229222494141	00000000000000000000000000000064BA9538FFCE03A0A61BFEC935D5380FBD	00000000000000000000000000000064BA9538FFCE03A0A81BFEC935D5380FBD	65
455	3	avg(b2[28],b3[2])	34518193622624310031698675063691785084218	0x65709a45bbcd162d900c7a44ee2fa51d3a	34518193622624310031680228319618075532602	34518193622624310031717121807765494635834	00000000000000000000000000000065709A45BBCD162D8F0C7A44EE2FA51D3A	00000000000000000000000000000065709A45BBCD162D910C7A44EE2FA51D3A	65
456	3	wavg2b(b2[7],b4[62])	34518229653077739238157149089135447390590	0x6570a1362c0f104ff3d1c4100aca4a397e	34518229653077739238138702345061737838974	34518229653077739238175595833209156942206	0000000000000000000000000000006570A1362C0F104FF2D1C4100ACA4A397E	0000000000000000000000000000006570A1362C0F104FF4D1C4100ACA4A397E	65
457	3	wavg2b(b1[10],b3[20])	34275633378477583981229904165555056190061	0x64ba1ede5f827960bf544cf92d6dd8a26d	34275633378477583981211457421481346638445	34275633378477583981248350909628765741677	00000000000000000000000000000064BA1EDE5F827960BE544CF92D6DD8A26D	00000000000000000000000000000064BA1EDE5F827960C0544CF92D6DD8A26D	65
458	3	wavg2b(b2[1],b4[40])	34275554389238988469983649359155039760278	0x64ba0fa7e7274ad87deb1fe58eefe6ef96	34275554389238988469965202615081330208662	34275554389238988470002096103228749311894	00000000000000000000000000000064BA0FA7E7274AD87CEB1FE58EEFE6EF96	00000000000000000000000000000064BA0FA7E7274AD87EEB1FE58EEFE6EF96	65
459	3	avg(b1[9],b1[68])	34274336810677508429239767850315757139838	0x64b92528a5226e59eef15283261bdc377e	34274336810677508429221321106242047588222	34274336810677508429258214594389466691454	00000000000000000000000000000064B92528A5226E59EDF15283261BDC377E	00000000000000000000000000000064B92528A5226E59EFF15283261BDC377E	65
460	3	avg(b1[24],b1[53])	34519872788203020958866455283332852239752	0x6571ddaafd0e5e3dee8400ec6455d84d88	34519872788203020958848008539259142688136	34519872788203020958884902027406561791368	0000000000000000000000000000006571DDAAFD0E5E3DED8400EC6455D84D88	0000000000000000000000000000006571DDAAFD0E5E3DEF8400EC6455D84D88	65
461	3	diff_low(b2[22],b4[32])	34521050104766014646019540406140869837999	0x6572c0692d35c02f6cc6e98815cf2884af	34521050104766014646001093662067160286383	34521050104766014646037987150214579389615	0000000000000000000000000000006572C0692D35C02F6BC6E98815CF2884AF	0000000000000000000000000000006572C0692D35C02F6DC6E98815CF2884AF	65
462	3	wavg2a(b4[47],b4[61])	34521129961476501360543560457874483288363	0x6572cfca6a99c90e395528ba087b41992b	34521129961476501360525113713800773736747	34521129961476501360562007201948192839979	0000000000000000000000000000006572CFCA6A99C90E385528BA087B41992B	0000000000000000000000000000006572CFCA6A99C90E3A5528BA087B41992B	65
463	3	wavg2b(b1[43],b4[46])	34521193510045520646612193929160731351446	0x6572dc079a4ec14c06359cdd8093cb5996	34521193510045520646593747185087021799830	34521193510045520646630640673234440903062	0000000000000000000000000000006572DC079A4EC14C05359CDD8093CB5996	0000000000000000000000000000006572DC079A4EC14C07359CDD8093CB5996	65
464	3	avg(b2[26],b4[50])	34272728632699302989095145875559985094208	0x64b7ef6f595d3c15f2a32706841a8e9e40	34272728632699302989076699131486275542592	34272728632699302989113592619633694645824	00000000000000000000000000000064B7EF6F595D3C15F1A32706841A8E9E40	00000000000000000000000000000064B7EF6F595D3C15F3A32706841A8E9E40	65
465	3	wavg2a(b2[9],b4[7])	34521297443412624399631875951781948247805	0x6572f00be9d41ae0ca67089a7d56414efd	34521297443412624399613429207708238696189	34521297443412624399650322695855657799421	0000000000000000000000000000006572F00BE9D41AE0C967089A7D56414EFD	0000000000000000000000000000006572F00BE9D41AE0CB67089A7D56414EFD	65
466	3	wavg2a(b1[69],b4[62])	34272382422857201467982138606065928935719	0x64b7acc1e2d02ea99a3441fc1e53e09927	34272382422857201467963691861992219384103	34272382422857201468000585350139638487335	00000000000000000000000000000064B7ACC1E2D02EA9993441FC1E53E09927	00000000000000000000000000000064B7ACC1E2D02EA99B3441FC1E53E09927	65
467	3	avg(b1[28],b2[3])	34521594691152472509282165666085821272109	0x6573294b5bc44270c0d589f018c4fcd02d	34521594691152472509263718922012111720493	34521594691152472509300612410159530823725	0000000000000000000000000000006573294B5BC44270BFD589F018C4FCD02D	0000000000000000000000000000006573294B5BC44270C1D589F018C4FCD02D	65
468	3	avg(b1[67],b3[28])	34521856491204248110172710528892970410122	0x65735bb718fadc98aa3d255f033417208a	34521856491204248110154263784819260858506	34521856491204248110191157272966679961738	00000000000000000000000000000065735BB718FADC98A93D255F033417208A	00000000000000000000000000000065735BB718FADC98AB3D255F033417208A	65
469	3	wavg2a(b3[6],b4[73])	34271767088030052517720577510914541608563	0x64b7363f8964a061e6ccc696d33989de73	34271767088030052517702130766840832056947	34271767088030052517739024254988251160179	00000000000000000000000000000064B7363F8964A061E5CCC696D33989DE73	00000000000000000000000000000064B7363F8964A061E7CCC696D33989DE73	65
470	3	wavg2a(b2[42],b3[21])	34522411175435864612088738261590946030201	0x6573c68b2442cea3cf5ae2391880872279	34522411175435864612070291517517236478585	34522411175435864612107185005664655581817	0000000000000000000000000000006573C68B2442CEA3CE5AE2391880872279	0000000000000000000000000000006573C68B2442CEA3D05AE2391880872279	65
471	3	wavg2b(b3[45],b4[35])	34522689655590964732549142385695262250610	0x6573fc2d45fa0e383ce40c5b2c52281672	34522689655590964732530695641621552698994	34522689655590964732567589129768971802226	0000000000000000000000000000006573FC2D45FA0E383BE40C5B2C52281672	0000000000000000000000000000006573FC2D45FA0E383DE40C5B2C52281672	65
472	3	diff_low(b1[12],b3[53])	34270516945637416644402789863596680179654	0x64b6457ac20a7955463f9f4c13aaaa6fc6	34270516945637416644384343119522970628038	34270516945637416644421236607670389731270	00000000000000000000000000000064B6457AC20A7955453F9F4C13AAAA6FC6	00000000000000000000000000000064B6457AC20A7955473F9F4C13AAAA6FC6	65
473	3	wavg2b(b1[53],b4[2])	34523984006830994962758284071082773563820	0x6574f575b76e51324b1f0b9f661505c9ac	34523984006830994962739837327009064012204	34523984006830994962776730815156483115436	0000000000000000000000000000006574F575B76E51324A1F0B9F661505C9AC	0000000000000000000000000000006574F575B76E51324C1F0B9F661505C9AC	65
474	3	wavg2a(b2[12],b4[25])	34269855713712678031899661129887657949996	0x64b5c62181ce386e1c45af295bf7cafb2c	34269855713712678031881214385813948398380	34269855713712678031918107873961367501612	00000000000000000000000000000064B5C62181CE386E1B45AF295BF7CAFB2C	00000000000000000000000000000064B5C62181CE386E1D45AF295BF7CAFB2C	65
475	3	avg(b4[2],b4[41])	34269249147410465137581615446823168302913	0x64b5514f7abacdf17b82288e78c3aadf41	34269249147410465137563168702749458751297	34269249147410465137600062190896877854529	00000000000000000000000000000064B5514F7ABACDF17A82288E78C3AADF41	00000000000000000000000000000064B5514F7ABACDF17C82288E78C3AADF41	65
476	3	wavg2a(b2[10],b3[16])	34525145558543341992427259748914668069011	0x6575d52aa331f46e3fb291bc72ea616093	34525145558543341992408813004840958517395	34525145558543341992445706492988377620627	0000000000000000000000000000006575D52AA331F46E3EB291BC72EA616093	0000000000000000000000000000006575D52AA331F46E40B291BC72EA616093	65
477	3	avg(b2[46],b4[22])	34267935020483915148596268883427272863269	0x64b45438050521e552ccaff77704e6ae25	34267935020483915148577822139353563311653	34267935020483915148614715627500982414885	00000000000000000000000000000064B45438050521E551CCAFF77704E6AE25	00000000000000000000000000000064B45438050521E553CCAFF77704E6AE25	65
478	3	diff_low(b1[24],b4[36])	34267478429349328106512683605270194233493	0x64b3fc4856b027e78846f07703d6c32095	34267478429349328106494236861196484681877	34267478429349328106531130349343903785109	00000000000000000000000000000064B3FC4856B027E78746F07703D6C32095	00000000000000000000000000000064B3FC4856B027E78946F07703D6C32095	65
479	3	diff_low(b1[66],b3[10])	34267391879245094499467129255360170998686	0x64b3eb9d16ca7b6bc39973874ee79abb9e	34267391879245094499448682511286461447070	34267391879245094499485575999433880550302	00000000000000000000000000000064B3EB9D16CA7B6BC29973874EE79ABB9E	00000000000000000000000000000064B3EB9D16CA7B6BC49973874EE79ABB9E	65
480	3	diff_low(b2[39],b4[75])	34526675347766344802293382528590975975814	0x6576fbcb11c674ea49303d728d5c41c186	34526675347766344802274935784517266424198	34526675347766344802311829272664685527430	0000000000000000000000000000006576FBCB11C674EA48303D728D5C41C186	0000000000000000000000000000006576FBCB11C674EA4A303D728D5C41C186	65
481	3	diff_low(b3[3],b4[75])	34526691906552149614116143408594256446970	0x6576fefb7b090e12e4b309e3de9074c5fa	34526691906552149614097696664520546895354	34526691906552149614134590152667965998586	0000000000000000000000000000006576FEFB7B090E12E3B309E3DE9074C5FA	0000000000000000000000000000006576FEFB7B090E12E5B309E3DE9074C5FA	65
482	3	diff_low(b1[31],b3[49])	34526693146768075079610991922029355979928	0x6576ff38a0c2d6ff95327c2dd9c74dd498	34526693146768075079592545177955646428312	34526693146768075079629438666103065531544	0000000000000000000000000000006576FF38A0C2D6FF94327C2DD9C74DD498	0000000000000000000000000000006576FF38A0C2D6FF96327C2DD9C74DD498	65
483	3	diff_low(b1[68],b3[26])	34266840100759413529703891256494637129561	0x64b381584f2e08411eb6296a2a97d71f59	34266840100759413529685444512420927577945	34266840100759413529722338000568346681177	00000000000000000000000000000064B381584F2E08411DB6296A2A97D71F59	00000000000000000000000000000064B381584F2E08411FB6296A2A97D71F59	65
484	3	wavg2b(b1[45],b4[17])	34266722315796455851020625302310215897830	0x64b36aa90ff09762d3ffc1b0bac65652e6	34266722315796455851002178558236506346214	34266722315796455851039072046383925449446	00000000000000000000000000000064B36AA90FF09762D2FFC1B0BAC65652E6	00000000000000000000000000000064B36AA90FF09762D4FFC1B0BAC65652E6	65
485	3	avg(b1[45],b2[15])	34266540842880469125518507091201322383925	0x64b347b5c1b827b3cb1a46a7c92903fa35	34266540842880469125500060347127612832309	34266540842880469125536953835275031935541	00000000000000000000000000000064B347B5C1B827B3CA1A46A7C92903FA35	00000000000000000000000000000064B347B5C1B827B3CC1A46A7C92903FA35	65
486	3	wavg2b(b2[28],b3[15])	34266106906155130708372457862426402044368	0x64b2f423063b6503f7a6d4e6151b8139d0	34266106906155130708354011118352692492752	34266106906155130708390904606500111595984	00000000000000000000000000000064B2F423063B6503F6A6D4E6151B8139D0	00000000000000000000000000000064B2F423063B6503F8A6D4E6151B8139D0	65
487	3	avg(b2[36],b3[44])	34266074938504538545083585938999555787652	0x64b2edfae5c1664f07a5cbcf083a9e0b84	34266074938504538545065139194925846236036	34266074938504538545102032683073265339268	00000000000000000000000000000064B2EDFAE5C1664F06A5CBCF083A9E0B84	00000000000000000000000000000064B2EDFAE5C1664F08A5CBCF083A9E0B84	65
488	3	diff_low(b1[18],b3[44])	34265447452746498697802903485099195422728	0x64b2752176069e9b5f8b4fd5d4f84ed808	34265447452746498697784456741025485871112	34265447452746498697821350229172904974344	00000000000000000000000000000064B2752176069E9B5E8B4FD5D4F84ED808	00000000000000000000000000000064B2752176069E9B608B4FD5D4F84ED808	65
489	3	diff_low(b1[73],b4[49])	34528813104977717111840393369770369812063	0x65789782a3329d83b303290feaf0c5065f	34528813104977717111821946625696660260447	34528813104977717111858840113844079363679	00000000000000000000000000000065789782A3329D83B203290FEAF0C5065F	00000000000000000000000000000065789782A3329D83B403290FEAF0C5065F	65
490	3	wavg2a(b4[23],b4[24])	34528925864418627936928709540380666145951	0x6578ad3a1b6e894486647a371a6de6ac9f	34528925864418627936910262796306956594335	34528925864418627936947156284454375697567	0000000000000000000000000000006578AD3A1B6E894485647A371A6DE6AC9F	0000000000000000000000000000006578AD3A1B6E894487647A371A6DE6AC9F	65
491	3	diff_low(b4[14],b4[31])	34264677793149075389251115206216549718728	0x64b1e0e6502878ad896b4e69e56888dac8	34264677793149075389232668462142840167112	34264677793149075389269561950290259270344	00000000000000000000000000000064B1E0E6502878AD886B4E69E56888DAC8	00000000000000000000000000000064B1E0E6502878AD8A6B4E69E56888DAC8	65
492	3	wavg2b(b1[0],b4[20])	34264098691356652893635499478401855232551	0x64b1715e63ee5e14e89d8fac5700bb9a27	34264098691356652893617052734328145680935	34264098691356652893653946222475564784167	00000000000000000000000000000064B1715E63EE5E14E79D8FAC5700BB9A27	00000000000000000000000000000064B1715E63EE5E14E99D8FAC5700BB9A27	65
493	3	wavg2a(b4[6],b4[16])	34264020681721528927703442581770292731386	0x64b1625837e8b7338bc9dfb0b1fb589dfa	34264020681721528927684995837696583179770	34264020681721528927721889325844002283002	00000000000000000000000000000064B1625837E8B7338AC9DFB0B1FB589DFA	00000000000000000000000000000064B1625837E8B7338CC9DFB0B1FB589DFA	65
494	3	diff_low(b4[34],b4[43])	34530111569238976800932520778196494199467	0x65799195de473c84c54f96f31b8cde2aab	34530111569238976800914074034122784647851	34530111569238976800950967522270203751083	00000000000000000000000000000065799195DE473C84C44F96F31B8CDE2AAB	00000000000000000000000000000065799195DE473C84C64F96F31B8CDE2AAB	65
495	3	diff_low(b1[1],b3[51])	34530173495569882346456855867004115120365	0x65799d831276282117f06d5fda9ba270ed	34530173495569882346438409122930405568749	34530173495569882346475302611077824671981	00000000000000000000000000000065799D831276282116F06D5FDA9BA270ED	00000000000000000000000000000065799D831276282118F06D5FDA9BA270ED	65
496	3	wavg2a(b4[13],b4[15])	34263378162682920318089167079722736442656	0x64b0e699958099f2ff9841f00c47645d20	34263378162682920318070720335649026891040	34263378162682920318107613823796445994272	00000000000000000000000000000064B0E699958099F2FE9841F00C47645D20	00000000000000000000000000000064B0E699958099F3009841F00C47645D20	65
