idx	priority	label	center_dec	center_hex	lo_dec	hi_dec	lo_hex	hi_hex	width_bits
377	3	wavg2a(b2[29],b2[30])	34496248976029264040239209107627917284105	0x656017e31f5b88525bce2b65a3f9319309	34496248976029264040091635155038240871177	34496248976029264040386783060217593697033	000000000000000000000000000000656017E31F5B885253CE2B65A3F9319309	000000000000000000000000000000656017E31F5B885263CE2B65A3F9319309	68
378	3	wavg2b(b1[63],b3[19])	34297616029727039539031569886672901283923	0x64caa892c221699afb461013997b7ea053	34297616029727039538883995934083224870995	34297616029727039539179143839262577696851	00000000000000000000000000000064CAA892C221699AF3461013997B7EA053	00000000000000000000000000000064CAA892C221699B03461013997B7EA053	68
379	3	diff_low(b1[1],b1[3])	34496776456568188393002235244611554594522	0x65607d79ebc3a991a94c79651b61714eda	34496776456568188392854661292021878181594	34496776456568188393149809197201231007450	00000000000000000000000000000065607D79EBC3A991A14C79651B61714EDA	00000000000000000000000000000065607D79EBC3A991B14C79651B61714EDA	68
380	3	diff_low(b2[6],b3[50])	34496899463749595562405688936683135283042	0x6560952aa4aafa5f6e13f44825a677af62	34496899463749595562258114984093458870114	34496899463749595562553262889272811695970	0000000000000000000000000000006560952AA4AAFA5F6613F44825A677AF62	0000000000000000000000000000006560952AA4AAFA5F7613F44825A677AF62	68
381	3	wavg2b(b2[35],b3[25])	34296870852374664466053996329789796337920	0x64ca190eada37b5963ca9f4e78aee74900	34296870852374664465906422377200119924992	34296870852374664466201570282379472750848	00000000000000000000000000000064CA190EADA37B595BCA9F4E78AEE74900	00000000000000000000000000000064CA190EADA37B596BCA9F4E78AEE74900	68
382	3	avg(b2[43],b3[25])	34295487633725662081270655162526263134572	0x64c90ea8bbca1ac8ffa9b7a3984a27c96c	34295487633725662081123081209936586721644	34295487633725662081418229115115939547500	00000000000000000000000000000064C90EA8BBCA1AC8F7A9B7A3984A27C96C	00000000000000000000000000000064C90EA8BBCA1AC907A9B7A3984A27C96C	68
383	3	wavg2a(b2[4],b4[9])	34295324122194763876346005923794097041078	0x64c8ef2afe1efaecb87d52f4affe886eb6	34295324122194763876198431971204420628150	34295324122194763876493579876383773454006	00000000000000000000000000000064C8EF2AFE1EFAECB07D52F4AFFE886EB6	00000000000000000000000000000064C8EF2AFE1EFAECC07D52F4AFFE886EB6	68
384	3	wavg2b(b3[33],b4[18])	34498623108141192064547367589185005419170	0x6561e120df77eac2144c0dedce6631faa2	34498623108141192064399793636595329006242	34498623108141192064694941541774681832098	0000000000000000000000000000006561E120DF77EAC20C4C0DEDCE6631FAA2	0000000000000000000000000000006561E120DF77EAC21C4C0DEDCE6631FAA2	68
385	3	wavg2a(b1[23],b3[39])	34498627109724473106495246181430255502954	0x6561e1e62a8cd85a33ef1d55ad8e49466a	34498627109724473106347672228840579090026	34498627109724473106642820134019931915882	0000000000000000000000000000006561E1E62A8CD85A2BEF1D55AD8E49466A	0000000000000000000000000000006561E1E62A8CD85A3BEF1D55AD8E49466A	68
386	3	wavg2a(b1[3],b4[75])	34294995413641013261925120577991291926493	0x64c8afdc68e2801256664707a4752377dd	34294995413641013261777546625401615513565	34294995413641013262072694530580968339421	00000000000000000000000000000064C8AFDC68E280124E664707A4752377DD	00000000000000000000000000000064C8AFDC68E280125E664707A4752377DD	68
387	3	avg(b1[6],b4[18])	34498945369174132873658472181902551062569	0x65621f31918d10b5419a1a7515ad949829	34498945369174132873510898229312874649641	34498945369174132873806046134492227475497	00000000000000000000000000000065621F31918D10B5399A1A7515AD949829	00000000000000000000000000000065621F31918D10B5499A1A7515AD949829	68
388	3	wavg2b(b1[51],b2[8])	34498961692465605047003274667330391915264	0x656222565e746f8ac00566e0000df63b00	34498961692465605046855700714740715502336	34498961692465605047150848619920068328192	000000000000000000000000000000656222565E746F8AB80566E0000DF63B00	000000000000000000000000000000656222565E746F8AC80566E0000DF63B00	68
389	3	wavg2a(b1[9],b3[14])	34499098152859767062358773465716146342453	0x65623c9e62c69fb498c2586a8e60708a35	34499098152859767062211199513126469929525	34499098152859767062506347418305822755381	00000000000000000000000000000065623C9E62C69FB490C2586A8E60708A35	00000000000000000000000000000065623C9E62C69FB4A0C2586A8E60708A35	68
390	3	avg(b2[44],b4[24])	34499520564995071744154733525617557827803	0x65628df8e97c9edd533d73d101be56f0db	34499520564995071744007159573027881414875	34499520564995071744302307478207234240731	00000000000000000000000000000065628DF8E97C9EDD4B3D73D101BE56F0DB	00000000000000000000000000000065628DF8E97C9EDD5B3D73D101BE56F0DB	68
391	3	wavg2b(b1[65],b3[8])	34499702233726399907525809968269572099884	0x6562b0f5df3e8ca04a8dbcbc3bb322cf2c	34499702233726399907378236015679895686956	34499702233726399907673383920859248512812	0000000000000000000000000000006562B0F5DF3E8CA0428DBCBC3BB322CF2C	0000000000000000000000000000006562B0F5DF3E8CA0528DBCBC3BB322CF2C	68
392	3	wavg2a(b1[3],b1[61])	34500233783308164217033257336166698702349	0x656317554a3132bbbc7f9b5d19a173d60d	34500233783308164216885683383577022289421	34500233783308164217180831288756375115277	000000000000000000000000000000656317554A3132BBB47F9B5D19A173D60D	000000000000000000000000000000656317554A3132BBC47F9B5D19A173D60D	68
393	3	diff_low(b1[50],b2[7])	34500476771508340232590079694107250153408	0x656346218874fb7cd361024a88c6ce57c0	34500476771508340232442505741517573740480	34500476771508340232737653646696926566336	000000000000000000000000000000656346218874FB7CCB61024A88C6CE57C0	000000000000000000000000000000656346218874FB7CDB61024A88C6CE57C0	68
394	3	diff_low(b1[51],b2[31])	34501369448327914760193626688827936522062	0x6563f20de5f5d708ae434be3e87540bf4e	34501369448327914760046052736238260109134	34501369448327914760341200641417612934990	0000000000000000000000000000006563F20DE5F5D708A6434BE3E87540BF4E	0000000000000000000000000000006563F20DE5F5D708B6434BE3E87540BF4E	68
395	3	diff_low(b2[21],b4[75])	34292475353756378192021934113008041691788	0x64c6ca83dd55fd527f2e742585b5998a8c	34292475353756378191874360160418365278860	34292475353756378192169508065597718104716	00000000000000000000000000000064C6CA83DD55FD52772E742585B5998A8C	00000000000000000000000000000064C6CA83DD55FD52872E742585B5998A8C	68
396	3	wavg2a(b2[9],b4[57])	34501488580161935996164748403434817409968	0x656408ff8d1a674916a5637530c28953b0	34501488580161935996017174450845140997040	34501488580161935996312322356024493822896	000000000000000000000000000000656408FF8D1A67490EA5637530C28953B0	000000000000000000000000000000656408FF8D1A67491EA5637530C28953B0	68
397	3	wavg2a(b3[39],b4[52])	34292080718998068129201514282116005562216	0x64c67e82de69c3b03ef70c1e8e66fd0768	34292080718998068129053940329526329149288	34292080718998068129349088234705681975144	00000000000000000000000000000064C67E82DE69C3B036F70C1E8E66FD0768	00000000000000000000000000000064C67E82DE69C3B046F70C1E8E66FD0768	68
398	3	wavg2a(b2[46],b4[22])	34291727867330620520876174820622080488698	0x64c63a8df03d9004c2622b730cb1b534fa	34291727867330620520728600868032404075770	34291727867330620521023748773211756901626	00000000000000000000000000000064C63A8DF03D9004BA622B730CB1B534FA	00000000000000000000000000000064C63A8DF03D9004CA622B730CB1B534FA	68
399	3	avg(b1[24],b2[27])	34291671332235662166787960419559331447610	0x64c62faa8b05819fa8d1f58eb26f75c33a	34291671332235662166640386466969655034682	34291671332235662166935534372149007860538	00000000000000000000000000000064C62FAA8B05819FA0D1F58EB26F75C33A	00000000000000000000000000000064C62FAA8B05819FB0D1F58EB26F75C33A	68
400	3	diff_low(b1[26],b3[34])	34291500744424151985814541147413665540621	0x64c60ecfea228e8d3f4d38e9d4af3fea0d	34291500744424151985666967194823989127693	34291500744424151985962115100003341953549	00000000000000000000000000000064C60ECFEA228E8D374D38E9D4AF3FEA0D	00000000000000000000000000000064C60ECFEA228E8D474D38E9D4AF3FEA0D	68
401	3	diff_low(b1[17],b3[55])	34290634817840057385896468309466450239420	0x64c5680a70123d3ad143a4659486581fbc	34290634817840057385748894356876773826492	34290634817840057386044042262056126652348	00000000000000000000000000000064C5680A70123D3AC943A4659486581FBC	00000000000000000000000000000064C5680A70123D3AD943A4659486581FBC	68
402	3	diff_low(b1[69],b4[66])	34290631258258664513305344091536958352870	0x64c5675aefd6703db534b8f9917b62ede6	34290631258258664513157770138947281939942	34290631258258664513452918044126634765798	00000000000000000000000000000064C5675AEFD6703DAD34B8F9917B62EDE6	00000000000000000000000000000064C5675AEFD6703DBD34B8F9917B62EDE6	68
403	3	diff_low(b2[11],b3[45])	34503292007055554437965682938418685818541	0x656564535ca6e5312b4ced046e9e5036ad	34503292007055554437818108985829009405613	34503292007055554438113256891008362231469	000000000000000000000000000000656564535CA6E531234CED046E9E5036AD	000000000000000000000000000000656564535CA6E531334CED046E9E5036AD	68
404	3	wavg2b(b1[67],b3[15])	34503446750946564045083047575508847427146	0x65658220d3259f5b9b0985cf6f4467fe4a	34503446750946564044935473622919171014218	34503446750946564045230621528098523840074	00000000000000000000000000000065658220D3259F5B930985CF6F4467FE4A	00000000000000000000000000000065658220D3259F5BA30985CF6F4467FE4A	68
405	3	avg(b2[6],b3[19])	34504103391589776279900650424915055882003	0x65660097b54326de4a8a235b014ae82f13	34504103391589776279753076472325379469075	34504103391589776280048224377504732294931	00000000000000000000000000000065660097B54326DE428A235B014AE82F13	00000000000000000000000000000065660097B54326DE528A235B014AE82F13	68
406	3	diff_low(b1[71],b4[38])	34504715910009045450698793427287874744713	0x6566768f329e09f4088fec9598d1c83189	34504715910009045450551219474698198331785	34504715910009045450846367379877551157641	0000000000000000000000000000006566768F329E09F4008FEC9598D1C83189	0000000000000000000000000000006566768F329E09F4108FEC9598D1C83189	68
407	3	wavg2a(b2[4],b4[11])	34504826155957612512729820460598893659615	0x65668bcabe1e2d252c7d7a69432d06c5df	34504826155957612512582246508009217246687	34504826155957612512877394413188570072543	00000000000000000000000000000065668BCABE1E2D25247D7A69432D06C5DF	00000000000000000000000000000065668BCABE1E2D25347D7A69432D06C5DF	68
408	3	wavg2a(b1[9],b3[0])	34505190625805960126275999253833091891002	0x6566d1fc7e598a6eebc04642f50d0fbf3a	34505190625805960126128425301243415478074	34505190625805960126423573206422768303930	0000000000000000000000000000006566D1FC7E598A6EE3C04642F50D0FBF3A	0000000000000000000000000000006566D1FC7E598A6EF3C04642F50D0FBF3A	68
409	3	wavg2a(b1[5],b4[6])	34288219380281369231046133912039828914561	0x64c396d82bed29f8db0dacffc31c7e8181	34288219380281369230898559959450152501633	34288219380281369231193707864629505327489	00000000000000000000000000000064C396D82BED29F8D30DACFFC31C7E8181	00000000000000000000000000000064C396D82BED29F8E30DACFFC31C7E8181	68
410	3	wavg2b(b2[11],b3[43])	34288134345527326421256783109210583974851	0x64c38677a270088b6dd1234ea4ec51c3c3	34288134345527326421109209156620907561923	34288134345527326421404357061800260387779	00000000000000000000000000000064C38677A270088B65D1234EA4EC51C3C3	00000000000000000000000000000064C38677A270088B75D1234EA4EC51C3C3	68
411	3	avg(b1[53],b2[23])	34288046912551850709120132238392527475569	0x64c375a0db238536135cf884bdfe44d371	34288046912551850708972558285802851062641	34288046912551850709267706190982203888497	00000000000000000000000000000064C375A0DB2385360B5CF884BDFE44D371	00000000000000000000000000000064C375A0DB2385361B5CF884BDFE44D371	68
412	3	wavg2a(b1[14],b1[34])	34506410891634216190634060418266403434787	0x6567bd003e71a8cff0b9765626cb53f123	34506410891634216190486486465676727021859	34506410891634216190781634370856079847715	0000000000000000000000000000006567BD003E71A8CFE8B9765626CB53F123	0000000000000000000000000000006567BD003E71A8CFF8B9765626CB53F123	68
413	3	wavg2b(b3[8],b3[45])	34287460742210657572620578189337753142943	0x64c304bc6d4884a7c5293c00087e61c69f	34287460742210657572473004236748076730015	34287460742210657572768152141927429555871	00000000000000000000000000000064C304BC6D4884A7BD293C00087E61C69F	00000000000000000000000000000064C304BC6D4884A7CD293C00087E61C69F	68
414	3	wavg2a(b4[0],b4[49])	34287436579503325046997176390948987249127	0x64c300151d0a5865b3ba0f84fb162ea1e7	34287436579503325046849602438359310836199	34287436579503325047144750343538663662055	00000000000000000000000000000064C300151D0A5865ABBA0F84FB162EA1E7	00000000000000000000000000000064C300151D0A5865BBBA0F84FB162EA1E7	68
415	3	wavg2a(b1[14],b4[58])	34507393602122481201096852185201596775669	0x65687a439c9c06260676636a0e22253cf5	34507393602122481200949278232611920362741	34507393602122481201244426137791273188597	00000000000000000000000000000065687A439C9C0625FE76636A0E22253CF5	00000000000000000000000000000065687A439C9C06260E76636A0E22253CF5	68
416	3	diff_low(b3[38],b4[0])	34286488599960602390563660466512408457575	0x64c249821d098354cd37e93193d4d1b167	34286488599960602390416086513922732044647	34286488599960602390711234419102084870503	00000000000000000000000000000064C249821D098354C537E93193D4D1B167	00000000000000000000000000000064C249821D098354D537E93193D4D1B167	68
417	3	avg(b1[10],b4[15])	34507440211184661066033495077416754302089	0x6568833d9dae629c82ba9698bfc8194c89	34507440211184661065885921124827077889161	34507440211184661066181069030006430715017	0000000000000000000000000000006568833D9DAE629C7ABA9698BFC8194C89	0000000000000000000000000000006568833D9DAE629C8ABA9698BFC8194C89	68
418	3	wavg2b(b2[3],b3[54])	34286339028140639542593253095215696164160	0x64c22cb3a741a9ca9fb006b706ce4fb540	34286339028140639542445679142626019751232	34286339028140639542740827047805372577088	00000000000000000000000000000064C22CB3A741A9CA97B006B706CE4FB540	00000000000000000000000000000064C22CB3A741A9CAA7B006B706CE4FB540	68
419	3	wavg2b(b2[38],b3[44])	34286045370181142359456616719090297587240	0x64c1f42532b767d6e062b58c4df1e3c628	34286045370181142359309042766500621174312	34286045370181142359604190671679974000168	00000000000000000000000000000064C1F42532B767D6D862B58C4DF1E3C628	00000000000000000000000000000064C1F42532B767D6E862B58C4DF1E3C628	68
420	3	avg(b1[2],b2[37])	34285279690723791794080386321153428243397	0x64c160ae49477154307d78f639c9cf43c5	34285279690723791793932812368563751830469	34285279690723791794227960273743104656325	00000000000000000000000000000064C160AE49477154287D78F639C9CF43C5	00000000000000000000000000000064C160AE49477154387D78F639C9CF43C5	68
421	3	avg(b1[56],b4[16])	34508700952340278767360057702997891334925	0x6569760cf43ac14606c8993b327fc9c30d	34508700952340278767212483750408214921997	34508700952340278767507631655587567747853	0000000000000000000000000000006569760CF43AC145FEC8993B327FC9C30D	0000000000000000000000000000006569760CF43AC1460EC8993B327FC9C30D	68
422	3	wavg2b(b4[3],b4[71])	34509035594461351860422754584944563733054	0x6569b680159d488f21edfbe7142cec423e	34509035594461351860275180632354887320126	34509035594461351860570328537534240145982	0000000000000000000000000000006569B680159D488F19EDFBE7142CEC423E	0000000000000000000000000000006569B680159D488F29EDFBE7142CEC423E	68
423	3	wavg2b(b1[42],b2[3])	34284731429756448988672027859974606919216	0x64c0f716eefdbbcaa557aa275089e59630	34284731429756448988524453907384930506288	34284731429756448988819601812564283332144	00000000000000000000000000000064C0F716EEFDBBCA9D57AA275089E59630	00000000000000000000000000000064C0F716EEFDBBCAAD57AA275089E59630	68
424	3	diff_low(b4[28],b4[72])	34284282781207062749827172559842739886595	0x64c0a0aeda2dad748b372412c3312e1a03	34284282781207062749679598607253063473667	34284282781207062749974746512432416299523	00000000000000000000000000000064C0A0AEDA2DAD7483372412C3312E1A03	00000000000000000000000000000064C0A0AEDA2DAD7493372412C3312E1A03	68
425	3	wavg2b(b1[18],b3[18])	34284176048365299825325955465721450229253	0x64c08c208451d879572780c9aeb0ae6e05	34284176048365299825178381513131773816325	34284176048365299825473529418311126642181	00000000000000000000000000000064C08C208451D8794F2780C9AEB0AE6E05	00000000000000000000000000000064C08C208451D8795F2780C9AEB0AE6E05	68
426	3	avg(b1[62],b3[41])	34510441410487248114691754739789229113289	0x656ac5402a75664925e2479f36b106bfc9	34510441410487248114544180787199552700361	34510441410487248114839328692378905526217	000000000000000000000000000000656AC5402A7566491DE2479F36B106BFC9	000000000000000000000000000000656AC5402A7566492DE2479F36B106BFC9	68
427	3	avg(b3[13],b4[41])	34510511812116078252887577814489087244923	0x656ad2cf3bf0e2baf794952d50b71a7a7b	34510511812116078252740003861899410831995	34510511812116078253035151767078763657851	000000000000000000000000000000656AD2CF3BF0E2BAEF94952D50B71A7A7B	000000000000000000000000000000656AD2CF3BF0E2BAFF94952D50B71A7A7B	68
428	3	avg(b3[38],b4[26])	34283056098366850570328226246634310638388	0x64bfb46eb801a674f3a1f3e07e68169b34	34283056098366850570180652294044634225460	34283056098366850570475800199223987051316	00000000000000000000000000000064BFB46EB801A674EBA1F3E07E68169B34	00000000000000000000000000000064BFB46EB801A674FBA1F3E07E68169B34	68
429	3	diff_low(b2[36],b4[16])	34510943779817513073959346245625692359836	0x656b2600e2da46b5816c19b01338a90c9c	34510943779817513073811772293036015946908	34510943779817513074106920198215368772764	000000000000000000000000000000656B2600E2DA46B5796C19B01338A90C9C	000000000000000000000000000000656B2600E2DA46B5896C19B01338A90C9C	68
430	3	wavg2a(b2[42],b4[73])	34282806278566593732894497513101522379527	0x64bf8451a6d37a218b6bd85a4b29102307	34282806278566593732746923560511845966599	34282806278566593733042071465691198792455	00000000000000000000000000000064BF8451A6D37A21836BD85A4B29102307	00000000000000000000000000000064BF8451A6D37A21936BD85A4B29102307	68
431	3	diff_low(b1[22],b2[27])	34282635214253634346623463414360925004327	0x64bf635f87a54e6c4e2834867cb15be227	34282635214253634346475889461771248591399	34282635214253634346771037366950601417255	00000000000000000000000000000064BF635F87A54E6C462834867CB15BE227	00000000000000000000000000000064BF635F87A54E6C562834867CB15BE227	68
432	3	wavg2a(b3[6],b3[21])	34511371984899323396914818259403965259237	0x656b787906d3f4e42abbd075a09100dde5	34511371984899323396767244306814288846309	34511371984899323397062392211993641672165	000000000000000000000000000000656B787906D3F4E422BBD075A09100DDE5	000000000000000000000000000000656B787906D3F4E432BBD075A09100DDE5	68
433	3	avg(b1[18],b3[10])	34511411463337256177276897016144807146066	0x656b801376c4bcc3e57ebe2663e9753252	34511411463337256177129323063555130733138	34511411463337256177424470968734483558994	000000000000000000000000000000656B801376C4BCC3DD7EBE2663E9753252	000000000000000000000000000000656B801376C4BCC3ED7EBE2663E9753252	68
434	3	avg(b3[57],b4[41])	34511425683058007212475161682706629077206	0x656b82d08ce085f0840778da9350ff28d6	34511425683058007212327587730116952664278	34511425683058007212622735635296305490134	000000000000000000000000000000656B82D08CE085F07C0778DA9350FF28D6	000000000000000000000000000000656B82D08CE085F08C0778DA9350FF28D6	68
435	3	avg(b1[33],b2[20])	34282433978549692530178454556035108425507	0x64bf3c9dd7f8f84aa743bf4346c1edcf23	34282433978549692530030880603445432012579	34282433978549692530326028508624784838435	00000000000000000000000000000064BF3C9DD7F8F84A9F43BF4346C1EDCF23	00000000000000000000000000000064BF3C9DD7F8F84AAF43BF4346C1EDCF23	68
436	3	diff_low(b2[6],b2[18])	34281805108314086375383737956155007583575	0x64bec38025ade739c49fe18034c0064557	34281805108314086375236164003565331170647	34281805108314086375531311908744683996503	00000000000000000000000000000064BEC38025ADE739BC9FE18034C0064557	00000000000000000000000000000064BEC38025ADE739CC9FE18034C0064557	68
437	3	avg(b2[12],b2[16])	34281265146840598454565844919170416373746	0x64be5b81fdbb2c73afd1dca65d5e09eff2	34281265146840598454418270966580739960818	34281265146840598454713418871760092786674	00000000000000000000000000000064BE5B81FDBB2C73A7D1DCA65D5E09EFF2	00000000000000000000000000000064BE5B81FDBB2C73B7D1DCA65D5E09EFF2	68
438	3	wavg2a(b3[26],b4[17])	34512687014456934021169268110887003298875	0x656c75bcfd57e2959e227c6a5f4e631c3b	34512687014456934021021694158297326885947	34512687014456934021316842063476679711803	000000000000000000000000000000656C75BCFD57E29596227C6A5F4E631C3B	000000000000000000000000000000656C75BCFD57E295A6227C6A5F4E631C3B	68
439	3	wavg2b(b2[11],b2[13])	34281175444418991169478837015156839340673	0x64be4a3b51feb7d90e87c42aee4a5eda81	34281175444418991169331263062567162927745	34281175444418991169626410967746515753601	00000000000000000000000000000064BE4A3B51FEB7D90687C42AEE4A5EDA81	00000000000000000000000000000064BE4A3B51FEB7D91687C42AEE4A5EDA81	68
440	3	wavg2b(b1[39],b4[52])	34513371984578694009716133394395583687331	0x656cf9a89fbf8488a1f579c196411b2aa3	34513371984578694009568559441805907274403	34513371984578694009863707346985260100259	000000000000000000000000000000656CF9A89FBF848899F579C196411B2AA3	000000000000000000000000000000656CF9A89FBF8488A9F579C196411B2AA3	68
441	3	avg(b1[13],b2[37])	34280533824006725624055505221918703294920	0x64bdcea8fdd8eb8203568ae646868919c8	34280533824006725623907931269329026881992	34280533824006725624203079174508379707848	00000000000000000000000000000064BDCEA8FDD8EB81FB568AE646868919C8	00000000000000000000000000000064BDCEA8FDD8EB820B568AE646868919C8	68
442	3	wavg2b(b1[62],b4[41])	34279715171482640274430658456173599981564	0x64bd30fe4e4ed68190fd07fa8838cefffc	34279715171482640274283084503583923568636	34279715171482640274578232408763276394492	00000000000000000000000000000064BD30FE4E4ED68188FD07FA8838CEFFFC	00000000000000000000000000000064BD30FE4E4ED68198FD07FA8838CEFFFC	68
443	3	wavg2a(b1[44],b3[12])	34514482631277439799670545728398323251577	0x656dcf8fbbe91b130205f1359609fe7979	34514482631277439799522971775808646838649	34514482631277439799818119680987999664505	000000000000000000000000000000656DCF8FBBE91B12FA05F1359609FE7979	000000000000000000000000000000656DCF8FBBE91B130A05F1359609FE7979	68
444	3	avg(b1[44],b2[17])	34279407625871467131642732363467157109629	0x64bcf5c322f5d84f83284c8d6e72077b7d	34279407625871467131495158410877480696701	34279407625871467131790306316056833522557	00000000000000000000000000000064BCF5C322F5D84F7B284C8D6E72077B7D	00000000000000000000000000000064BCF5C322F5D84F8B284C8D6E72077B7D	68
445	3	wavg2a(b1[44],b3[56])	34514543556006901730309717986279492707062	0x656ddb4b8e1b370582da66c9ab8bb862f6	34514543556006901730162144033689816294134	34514543556006901730457291938869169119990	000000000000000000000000000000656DDB4B8E1B37057ADA66C9AB8BB862F6	000000000000000000000000000000656DDB4B8E1B37058ADA66C9AB8BB862F6	68
446	3	wavg2a(b4[48],b4[69])	34279185384164574688072060337614797051331	0x64bccaf5c6414e304df74de7e8b0b295c3	34279185384164574687924486385025120638403	34279185384164574688219634290204473464259	00000000000000000000000000000064BCCAF5C6414E3045F74DE7E8B0B295C3	00000000000000000000000000000064BCCAF5C6414E3055F74DE7E8B0B295C3	68
447	3	diff_low(b1[40],b3[27])	34515895988740211131755311852289467284645	0x656edfc3a311fea8610e423a3832e2fca5	34515895988740211131607737899699790871717	34515895988740211131902885804879143697573	000000000000000000000000000000656EDFC3A311FEA8590E423A3832E2FCA5	000000000000000000000000000000656EDFC3A311FEA8690E423A3832E2FCA5	68
448	3	wavg2a(b4[6],b4[34])	34516853201719726227387094323628779745333	0x656f981de16e31a9cbe2def6561563b035	34516853201719726227239520371039103332405	34516853201719726227534668276218456158261	000000000000000000000000000000656F981DE16E31A9C3E2DEF6561563B035	000000000000000000000000000000656F981DE16E31A9D3E2DEF6561563B035	68
449	3	wavg2a(b1[33],b4[75])	34516977659680539403024351244636880808449	0x656fb01621be9834e4157aa4ff04caaa01	34516977659680539402876777292047204395521	34516977659680539403171925197226557221377	000000000000000000000000000000656FB01621BE9834DC157AA4FF04CAAA01	000000000000000000000000000000656FB01621BE9834EC157AA4FF04CAAA01	68
450	3	avg(b3[19],b4[27])	34276899018269564772703657780436518285083	0x64bb129f3b8a9b8918c7514c3b6cfbaf1b	34276899018269564772556083827846841872155	34276899018269564772851231733026194698011	00000000000000000000000000000064BB129F3B8A9B8910C7514C3B6CFBAF1B	00000000000000000000000000000064BB129F3B8A9B8920C7514C3B6CFBAF1B	68
451	3	avg(b4[19],b4[53])	34517033188872636322965186030400859306955	0x656fbac7eeaf3582f740454a3535d87bcb	34517033188872636322817612077811182894027	34517033188872636323112759982990535719883	000000000000000000000000000000656FBAC7EEAF3582EF40454A3535D87BCB	000000000000000000000000000000656FBAC7EEAF3582FF40454A3535D87BCB	68
452	3	wavg2a(b2[12],b4[4])	34517281612194014291114822675585595299872	0x656feaa025d2c3659d7e006c7455335820	34517281612194014290967248722995918886944	34517281612194014291262396628175271712800	000000000000000000000000000000656FEAA025D2C365957E006C7455335820	000000000000000000000000000000656FEAA025D2C365A57E006C7455335820	68
453	3	diff_low(b2[22],b2[33])	34517309772186185464364806811820182958546	0x656ff00c8ae4d90957375e72edd3c771d2	34517309772186185464217232859230506545618	34517309772186185464512380764409859371474	000000000000000000000000000000656FF00C8AE4D9094F375E72EDD3C771D2	000000000000000000000000000000656FF00C8AE4D9095F375E72EDD3C771D2	68
454	3	diff_low(b1[39],b4[20])	34276247907623639931107086446155512942525	0x64ba9538ffce03a0a71bfec935d5380fbd	34276247907623639930959512493565836529597	34276247907623639931254660398745189355453	00000000000000000000000000000064BA9538FFCE03A09F1BFEC935D5380FBD	00000000000000000000000000000064BA9538FFCE03A0AF1BFEC935D5380FBD	68
455	3	avg(b2[28],b3[2])	34518193622624310031698675063691785084218	0x65709a45bbcd162d900c7a44ee2fa51d3a	34518193622624310031551101111102108671290	34518193622624310031846249016281461497146	00000000000000000000000000000065709A45BBCD162D880C7A44EE2FA51D3A	00000000000000000000000000000065709A45BBCD162D980C7A44EE2FA51D3A	68
456	3	wavg2b(b2[7],b4[62])	34518229653077739238157149089135447390590	0x6570a1362c0f104ff3d1c4100aca4a397e	34518229653077739238009575136545770977662	34518229653077739238304723041725123803518	0000000000000000000000000000006570A1362C0F104FEBD1C4100ACA4A397E	0000000000000000000000000000006570A1362C0F104FFBD1C4100ACA4A397E	68
457	3	wavg2b(b1[10],b3[20])	34275633378477583981229904165555056190061	0x64ba1ede5f827960bf544cf92d6dd8a26d	34275633378477583981082330212965379777133	34275633378477583981377478118144732602989	00000000000000000000000000000064BA1EDE5F827960B7544CF92D6DD8A26D	00000000000000000000000000000064BA1EDE5F827960C7544CF92D6DD8A26D	68
458	3	wavg2b(b2[1],b4[40])	34275554389238988469983649359155039760278	0x64ba0fa7e7274ad87deb1fe58eefe6ef96	34275554389238988469836075406565363347350	34275554389238988470131223311744716173206	00000000000000000000000000000064BA0FA7E7274AD875EB1FE58EEFE6EF96	00000000000000000000000000000064BA0FA7E7274AD885EB1FE58EEFE6EF96	68
459	3	avg(b1[9],b1[68])	34274336810677508429239767850315757139838	0x64b92528a5226e59eef15283261bdc377e	34274336810677508429092193897726080726910	34274336810677508429387341802905433552766	00000000000000000000000000000064B92528A5226E59E6F15283261BDC377E	00000000000000000000000000000064B92528A5226E59F6F15283261BDC377E	68
460	3	avg(b1[24],b1[53])	34519872788203020958866455283332852239752	0x6571ddaafd0e5e3dee8400ec6455d84d88	34519872788203020958718881330743175826824	34519872788203020959014029235922528652680	0000000000000000000000000000006571DDAAFD0E5E3DE68400EC6455D84D88	0000000000000000000000000000006571DDAAFD0E5E3DF68400EC6455D84D88	68
461	3	diff_low(b2[22],b4[32])	34521050104766014646019540406140869837999	0x6572c0692d35c02f6cc6e98815cf2884af	34521050104766014645871966453551193425071	34521050104766014646167114358730546250927	0000000000000000000000000000006572C0692D35C02F64C6E98815CF2884AF	0000000000000000000000000000006572C0692D35C02F74C6E98815CF2884AF	68
462	3	wavg2a(b4[47],b4[61])	34521129961476501360543560457874483288363	0x6572cfca6a99c90e395528ba087b41992b	34521129961476501360395986505284806875435	34521129961476501360691134410464159701291	0000000000000000000000000000006572CFCA6A99C90E315528BA087B41992B	0000000000000000000000000000006572CFCA6A99C90E415528BA087B41992B	68
463	3	wavg2b(b1[43],b4[46])	34521193510045520646612193929160731351446	0x6572dc079a4ec14c06359cdd8093cb5996	34521193510045520646464619976571054938518	34521193510045520646759767881750407764374	0000000000000000000000000000006572DC079A4EC14BFE359CDD8093CB5996	0000000000000000000000000000006572DC079A4EC14C0E359CDD8093CB5996	68
